	date_time	sensor_id	date_time_conv
0	900678180	b'V18 '	1928-07-17 12:23:00
8458	2348568000	b'V21 '	1974-06-04 12:00:00
8921	2399976000	b'VU_ '	1976-01-20 12:00:00
13511	3041236800	b'XXX '	1996-05-16 12:00:00
13512	3104740800	b'VCG '	1998-05-21 12:00:00
13666	3124872000	b'W__ '	1999-01-09 12:00:00
17888	3565944000	b'79.0'	2012-12-31 12:00:00
17941	3570696000	b'nan'	2013-02-24 12:00:00
18122	3587979600	b'80.0'	2013-09-12 13:00:00
18732	3747556800	b'14.0'	2018-10-03 12:00:00
18878	3761552049	b'114.'	2019-03-14 11:34:09
