	date_time	sensor_id	date_time_conv
0	1628215200	b'RSN '	1951-08-07 02:00:00
15887	2316945600	b'RK5 '	1973-06-03 12:00:00
30550	2659262400	b'RRB '	1984-04-08 12:00:00
31143	2673475200	b'MR5 '	1984-09-20 00:00:00
31723	2686500000	b'WRR '	1985-02-17 18:00:00
32195	2698617600	b'XXX '	1985-07-08 00:00:00
34933	2789380800	b'RZ3 '	1988-05-23 12:00:00
34957	2789920800	b'MRB '	1988-05-29 18:00:00
36974	2842084800	b'MRz '	1990-01-23 12:00:00
37137	2849256000	b'RZ1 '	1990-04-16 12:00:00
42507	3287001600	b'Ru3 '	2004-02-29 00:00:00
47135	3532075200	b'RPK '	2011-12-05 12:00:00
47908	3565944000	b'88.0'	2012-12-31 12:00:00
47976	3568881600	b'nan'	2013-02-03 12:00:00
49854	3650054400	b'23.0'	2015-09-01 00:00:00
53347	3801468840	b'173.'	2020-06-18 11:34:00
