	date_time	sensor_id	date_time_conv
0	2703391200	b'VHL '	1985-09-01 06:00:00
1067	2955873600	b'VDL '	1993-09-01 12:00:00
5364	3047878800	b'MX4 '	1996-08-01 09:00:00
11933	3215890800	b'VFL '	2001-11-27 23:00:00
15244	3347265600	b'VN8 '	2006-01-26 12:00:00
19234	3565983600	b'81.0'	2012-12-31 23:00:00
19262	3567538800	b'nan'	2013-01-18 23:00:00
19630	3590478000	b'3.0'	2013-10-11 11:00:00
19661	3591903600	b'26.0'	2013-10-27 23:00:00
19744	3597368400	b'25.0'	2013-12-30 05:00:00
19961	3610911600	b'19.0'	2014-06-04 23:00:00
20173	3622165200	b'22.0'	2014-10-13 05:00:00
20197	3623655600	b'29.0'	2014-10-30 11:00:00
20207	3624174000	b'33.0'	2014-11-05 11:00:00
20221	3624822000	b'23.0'	2014-11-12 23:00:00
20223	3624951600	b'20.0'	2014-11-14 11:00:00
20230	3625254000	b'35.0'	2014-11-17 23:00:00
20246	3625858800	b'21.0'	2014-11-24 23:00:00
20311	3629660400	b'28.0'	2015-01-07 23:00:00
20346	3632338800	b'34.0'	2015-02-07 23:00:00
20347	3632425200	b'0.0'	2015-02-08 23:00:00
20430	3638473200	b'5.0'	2015-04-19 23:00:00
20431	3638494800	b'7.0'	2015-04-20 05:00:00
20434	3638646000	b'6.0'	2015-04-21 23:00:00
21365	3690552146	b'141.'	2016-12-12 17:22:26
21566	3701691415	b'142.'	2017-04-20 15:36:55
