	date_time	sensor_id	date_time_conv
0	1328201700	b'U?? '	1942-02-02 16:55:00
16480	1896393600	b'Z?? '	1960-02-05 00:00:00
18215	1972166400	b'ZCH '	1962-07-01 00:00:00
18862	2000160000	b'ZDH '	1963-05-21 00:00:00
25405	2283206400	b'ZF1 '	1972-05-09 00:00:00
31550	2550268800	b'ZJA '	1980-10-25 00:00:00
35541	2723587200	b'ZKA '	1986-04-23 00:00:00
37277	2800656000	b'ZKB '	1988-10-01 00:00:00
44600	3118737600	b'ZK2 '	1998-10-30 12:00:00
52542	3465547200	b'XXX '	2009-10-26 12:00:00
52543	3466152000	b'ZRg '	2009-11-02 12:00:00
54824	3565944000	b'87.0'	2012-12-31 12:00:00
55144	3579768000	b'nan'	2013-06-09 12:00:00
55301	3586550400	b'82.0'	2013-08-27 00:00:00
58148	3711222169	b'182.'	2017-08-08 23:02:49
58511	3735514800	b'24.0'	2018-05-17 03:00:00
59376	3773343665	b'124.'	2019-07-28 23:01:05
