	date_time	sensor_id	date_time_conv
0	1332030600	b'WI4 '	1942-03-19 00:30:00
20887	2482358400	b'IA3 '	1978-08-31 00:00:00
31634	2918977200	b'I31 '	1992-07-01 11:00:00
38575	3154226400	b'W_P '	1999-12-15 06:00:00
45118	3448263600	b'FGc '	2009-04-09 11:00:00
46910	3565922400	b'nan'	2012-12-31 06:00:00
47076	3584304000	b'5.0'	2013-08-01 00:00:00
47192	3588663600	b'27.0'	2013-09-20 11:00:00
47194	3588750000	b'3.0'	2013-09-21 11:00:00
47530	3603916800	b'30.0'	2014-03-16 00:00:00
47744	3615494400	b'29.0'	2014-07-28 00:00:00
48892	3679948800	b'12.0'	2016-08-12 00:00:00
49687	3729538800	b'21.0'	2018-03-08 23:00:00
50089	3749544000	b'2.0'	2018-10-26 12:00:00
50625	3789504000	b'112.'	2020-02-01 00:00:00
