	date_time	sensor_id	date_time_conv
0	1835438400	b'RS6 '	1958-03-01 12:00:00
11015	2305972800	b'RK5 '	1973-01-27 12:00:00
22051	2682374400	b'RRB '	1985-01-01 00:00:00
26280	2802794400	b'MRk '	1988-10-25 18:00:00
27687	2841739200	b'XXX '	1990-01-19 12:00:00
27688	2866795200	b'RZ3 '	1990-11-05 12:00:00
27803	2872022400	b'MRz '	1991-01-05 00:00:00
32957	3399105600	b'Ru3 '	2007-09-18 12:00:00
34528	3472804800	b'RPK '	2010-01-18 12:00:00
35142	3499632000	b'RDM '	2010-11-25 00:00:00
36668	3565944000	b'88.0'	2012-12-31 12:00:00
36707	3567628800	b'nan'	2013-01-20 00:00:00
37956	3621715200	b'48.0'	2014-10-08 00:00:00
41830	3789417600	b'73.0'	2020-01-31 00:00:00
42109	3801468600	b'173.'	2020-06-18 11:30:00
