	date_time	sensor_id	date_time_conv
0	1788235200	b'AA63'	1956-09-01 04:00:00
36749	2526588000	b'APA3'	1980-01-24 22:00:00
39044	2569212000	b'W__ '	1981-06-01 06:00:00
41063	2610918000	b'APB '	1982-09-26 23:00:00
41527	2619468000	b'APCa'	1983-01-03 22:00:00
50636	2795040000	b'V8A '	1988-07-28 00:00:00
55048	2889990000	b'VDR '	1991-07-31 23:00:00
69071	3240687600	b'VDT '	2002-09-10 23:00:00
72342	3331407600	b'VGR '	2005-07-26 23:00:00
72343	3331494000	b'VGT '	2005-07-27 23:00:00
73402	3362943600	b'VNt '	2006-07-26 23:00:00
73651	3370204800	b'VNr '	2006-10-19 00:00:00
80382	3565983600	b'80.0'	2012-12-31 23:00:00
80383	3566005200	b'nan'	2013-01-01 05:00:00
83423	3656639707	b'78.0'	2015-11-16 05:15:07
86403	3762654319	b'141.'	2019-03-27 05:45:19
87183	3807946800	b'41.0'	2020-09-01 11:00:00
88069	3847233754	b'142.'	2021-11-30 04:02:34
