	date_time	sensor_id	date_time_conv
0	1719820800	b'Z472'	1954-07-02 08:00:00
18902	2314526400	b'W__ '	1973-05-06 12:00:00
19405	2338934400	b'Z4a2'	1974-02-13 00:00:00
20034	2374034400	b'XXX '	1975-03-26 06:00:00
20540	2414016000	b'RA4 '	1976-07-01 00:00:00
24787	2829772800	b'RZ3 '	1989-09-03 00:00:00
26577	3059424000	b'VCV '	1996-12-13 00:00:00
26861	3084652800	b'VCN '	1997-10-01 00:00:00
26898	3087849600	b'VCR '	1997-11-07 00:00:00
26978	3094848000	b'VCG '	1998-01-27 00:00:00
35160	3565965600	b'80.0'	2012-12-31 18:00:00
35161	3565987200	b'nan'	2013-01-01 00:00:00
36172	3609748800	b'41.0'	2014-05-22 12:00:00
