	date_time	sensor_id	date_time_conv
0	1922313600	b'RA4 '	1960-12-01 00:00:00
13353	2356041600	b'MRu '	1974-08-30 00:00:00
17835	2461492800	b'RK5 '	1978-01-01 12:00:00
26687	2666520000	b'RRB '	1984-07-01 12:00:00
28275	2702268000	b'WRR '	1985-08-19 06:00:00
32485	2808993600	b'MRr '	1989-01-05 12:00:00
36895	3017606400	b'XXX '	1995-08-17 00:00:00
36896	3021624000	b'RZ3 '	1995-10-02 12:00:00
40508	3303028800	b'RZK '	2004-09-01 12:00:00
41432	3361867200	b'RV7 '	2006-07-14 12:00:00
45780	3565944000	b'29.0'	2012-12-31 12:00:00
45781	3565987200	b'88.0'	2013-01-01 00:00:00
45826	3567931200	b'nan'	2013-01-23 12:00:00
46016	3576225600	b'69.0'	2013-04-29 12:00:00
46378	3592166400	b'89.0'	2013-10-31 00:00:00
47657	3652171200	b'62.0'	2015-09-25 12:00:00
47814	3658996800	b'90.0'	2015-12-13 12:00:00
50225	3765180600	b'162.'	2019-04-25 11:30:00
51842	3836289600	b'19.0'	2021-07-26 12:00:00
