	date_time	sensor_id	date_time_conv
0	934807560	b'WI4 '	1929-08-16 12:46:00
22332	2259489600	b'IA1 '	1971-08-08 12:00:00
28506	2424902400	b'IA3 '	1976-11-04 00:00:00
38840	2663798400	b'IA5 '	1984-05-31 00:00:00
62823	3272011200	b'I41 '	2003-09-08 12:00:00
62906	3274513200	b'I31 '	2003-10-07 11:00:00
63934	3306913200	b'MI1 '	2004-10-16 11:00:00
67756	3451374000	b'FGC '	2009-05-15 11:00:00
69091	3565573200	b'nan'	2012-12-27 05:00:00
70347	3650486400	b'0.0'	2015-09-06 00:00:00
71679	3730233600	b'21.0'	2018-03-17 00:00:00
72088	3752438400	b'31.0'	2018-11-29 00:00:00
72315	3767212800	b'30.0'	2019-05-19 00:00:00
