	date_time	sensor_id	date_time_conv
0	1554195600	b'AW1 '	1949-04-02 09:00:00
16446	1989262800	b'AA53'	1963-01-14 21:00:00
31480	2303683200	b'AA63'	1973-01-01 00:00:00
42087	2490390000	b'APA3'	1978-12-01 23:00:00
48059	2609107200	b'APB '	1982-09-06 00:00:00
48435	2616624000	b'APCa'	1982-12-02 00:00:00
55599	2767132800	b'V8A '	1987-09-09 00:00:00
61136	2878326000	b'VDR '	1991-03-18 23:00:00
73500	3169191600	b'VDT '	2000-06-05 11:00:00
74027	3183750000	b'VFG '	2000-11-20 23:00:00
74101	3185478000	b'VDG '	2000-12-10 23:00:00
77929	3356118000	b'VN8 '	2006-05-08 23:00:00
80654	3565983600	b'81.0'	2012-12-31 23:00:00
80691	3569094000	b'nan'	2013-02-05 23:00:00
82560	3725392505	b'142.'	2018-01-19 23:15:05
