	date_time	sensor_id	date_time_conv
0	913087800	b'IF1 '	1928-12-08 03:30:00
14408	1860019200	b'IF2 '	1958-12-11 00:00:00
24584	2144793600	b'IFA '	1967-12-20 00:00:00
27024	2232576000	b'IA1 '	1970-10-01 00:00:00
42151	2619302400	b'IA5 '	1983-01-02 00:00:00
60648	3082532400	b'I31 '	1997-09-06 11:00:00
66778	3266737200	b'MI1 '	2003-07-09 11:00:00
71338	3445585200	b'FGC '	2009-03-09 11:00:00
73335	3565918800	b'nan'	2012-12-31 05:00:00
73789	3598815600	b'30.0'	2014-01-15 23:00:00
74146	3622665600	b'11.0'	2014-10-19 00:00:00
74835	3654633600	b'0.0'	2015-10-24 00:00:00
75632	3690788400	b'12.0'	2016-12-15 11:00:00
76008	3728419200	b'21.0'	2018-02-24 00:00:00
76404	3742804800	b'8.0'	2018-08-09 12:00:00
76448	3744619200	b'9.0'	2018-08-30 12:00:00
76463	3745353600	b'35.0'	2018-09-08 00:00:00
76466	3745440000	b'5.0'	2018-09-09 00:00:00
76530	3749454000	b'32.0'	2018-10-25 11:00:00
76538	3749673600	b'10.0'	2018-10-28 00:00:00
76865	3761942400	b'26.0'	2019-03-19 00:00:00
76989	3765830400	b'17.0'	2019-05-03 00:00:00
77017	3766953600	b'25.0'	2019-05-16 00:00:00
77046	3768940800	b'6.0'	2019-06-08 00:00:00
