	date_time	sensor_id	date_time_conv
0	1363384800	b'AA6 '	1943-03-16 22:00:00
36812	2425939200	b'AA8 '	1976-11-16 00:00:00
39916	2515881600	b'APA '	1979-09-23 00:00:00
46316	2674080000	b'APC '	1984-09-27 00:00:00
48170	2717708400	b'W__ '	1986-02-13 23:00:00
48311	2720905200	b'APJ '	1986-03-22 23:00:00
49220	2742249600	b'VAV '	1986-11-25 00:00:00
49814	2770070400	b'XXX '	1987-10-13 00:00:00
54058	2920752000	b'VCV '	1992-07-22 00:00:00
58661	3124569600	b'VCG '	1999-01-06 00:00:00
58775	3389644800	b'VNG '	2007-06-01 00:00:00
59683	3565897200	b'nan'	2012-12-30 23:00:00
59684	3566502000	b'79.0'	2013-01-06 23:00:00
