	date_time	sensor_id	date_time_conv
0	1274025600	b'W__ '	1940-05-16 16:00:00
30756	2329430400	b'XXX '	1973-10-26 00:00:00
31127	2885673600	b'ZKBc'	1991-06-12 00:00:00
32840	2958422400	b'ZKB '	1993-10-01 00:00:00
35554	3073824000	b'ZK2 '	1997-05-28 16:00:00
36266	3105648000	b'VU3 '	1998-06-01 00:00:00
41989	3351240000	b'ZRg '	2006-03-13 12:00:00
47072	3565944000	b'87.0'	2012-12-31 12:00:00
47292	3575404800	b'nan'	2013-04-20 00:00:00
47667	3591648000	b'82.0'	2013-10-25 00:00:00
50419	3711222066	b'182.'	2017-08-08 23:01:06
