	date_time	sensor_id	date_time_conv
0	1720000800	b'V18 '	1954-07-04 10:00:00
17623	2430432000	b'V21 '	1977-01-07 00:00:00
17792	2434622400	b'W__ '	1977-02-24 12:00:00
27677	2661292800	b'V8A '	1984-05-02 00:00:00
33393	2795385600	b'VHN '	1988-08-01 00:00:00
38968	2930299200	b'VC5 '	1992-11-09 12:00:00
44963	3084652800	b'VCG '	1997-10-01 00:00:00
45427	3096230400	b'VCN '	1998-02-12 00:00:00
46325	3117139200	b'MVC '	1998-10-12 00:00:00
49734	3218659200	b'VHg '	2001-12-30 00:00:00
54945	3338755200	b'VNG '	2005-10-20 00:00:00
64441	3565944000	b'nan'	2012-12-31 12:00:00
64442	3566030400	b'57.0'	2013-01-01 12:00:00
64519	3567974400	b'80.0'	2013-01-24 00:00:00
65184	3583483200	b'17.0'	2013-07-22 12:00:00
66828	3622233600	b'32.0'	2014-10-14 00:00:00
68120	3653553600	b'1.0'	2015-10-11 12:00:00
72845	3791534400	b'54.0'	2020-02-24 12:00:00
