	date_time	sensor_id	date_time_conv
0	697294800	b'MGE '	1922-02-05 13:00:00
32004	2451081600	b'V2C '	1977-09-03 00:00:00
32079	2452723200	b'GKB '	1977-09-22 00:00:00
39657	2618481600	b'VH1 '	1982-12-23 12:00:00
52658	2965464000	b'VDV '	1993-12-21 12:00:00
52659	2965485600	b'VCV '	1993-12-21 18:00:00
52761	2968423200	b'MVF '	1994-01-24 18:00:00
56896	3084480000	b'VCL '	1997-09-29 00:00:00
60449	3174552000	b'VDL '	2000-08-06 12:00:00
60556	3176906400	b'VCG '	2000-09-02 18:00:00
68340	3345451200	b'VNg '	2006-01-05 12:00:00
68759	3354890400	b'VNl '	2006-04-24 18:00:00
68820	3356208000	b'VDG '	2006-05-10 00:00:00
68842	3356683200	b'VGL '	2006-05-15 12:00:00
77975	3565944000	b'80.0'	2012-12-31 12:00:00
78083	3570609600	b'3.0'	2013-02-23 12:00:00
78091	3570955200	b'7.0'	2013-02-27 12:00:00
78098	3571257600	b'nan'	2013-03-03 00:00:00
78113	3571905600	b'29.0'	2013-03-10 12:00:00
78161	3573979200	b'0.0'	2013-04-03 12:00:00
78162	3574022400	b'27.0'	2013-04-04 00:00:00
78255	3578040000	b'6.0'	2013-05-20 12:00:00
78289	3579508800	b'33.0'	2013-06-06 12:00:00
78370	3583008000	b'26.0'	2013-07-17 00:00:00
78371	3583051200	b'31.0'	2013-07-17 12:00:00
78388	3583785600	b'5.0'	2013-07-26 00:00:00
78451	3586507200	b'34.0'	2013-08-26 12:00:00
78515	3589272000	b'10.0'	2013-09-27 12:00:00
78516	3589315200	b'25.0'	2013-09-28 00:00:00
78643	3594801600	b'18.0'	2013-11-30 12:00:00
78721	3598171200	b'28.0'	2014-01-08 12:00:00
79845	3646726291	b'177.'	2015-07-24 11:31:31
82038	3741638400	b'77.0'	2018-07-27 00:00:00
83313	3795959726	b'141.'	2020-04-15 17:15:26
83540	3800873695	b'142.'	2020-06-11 14:14:55
