	date_time	sensor_id	date_time_conv
0	1632232800	b'RSN '	1951-09-22 14:00:00
16907	2331115200	b'RA4 '	1973-11-14 12:00:00
25986	2541736800	b'XXX '	1980-07-18 06:00:00
39290	2891289600	b'RR2 '	1991-08-16 00:00:00
39686	2918937600	b'RZ3 '	1992-07-01 00:00:00
50591	3565944000	b'27.0'	2012-12-31 12:00:00
50638	3567974400	b'28.0'	2013-01-24 00:00:00
50760	3573288000	b'88.0'	2013-03-26 12:00:00
50868	3578472000	b'89.0'	2013-05-25 12:00:00
50880	3579033600	b'nan'	2013-06-01 00:00:00
51803	3623011200	b'29.0'	2014-10-23 00:00:00
52231	3646209600	b'99.0'	2015-07-18 12:00:00
53078	3686342400	b'90.0'	2016-10-25 00:00:00
53330	3697488000	b'0.0'	2017-03-03 00:00:00
53666	3712132800	b'58.0'	2017-08-19 12:00:00
54306	3743496000	b'62.0'	2018-08-17 12:00:00
55080	3778227000	b'162.'	2019-09-23 11:30:00
55319	3789460800	b'26.0'	2020-01-31 12:00:00
55510	3797710200	b'129.'	2020-05-05 23:30:00
56304	3832270560	b'68.0'	2021-06-09 23:36:00
56626	3846180600	b'153.'	2021-11-17 23:30:00
