	date_time	sensor_id	date_time_conv
0	1401588120	b'RS3 '	1944-06-01 02:02:00
25846	2399976000	b'RA4 '	1976-01-20 12:00:00
29219	2476569600	b'RK2 '	1978-06-25 00:00:00
39266	2716459200	b'MR4 '	1986-01-30 12:00:00
39360	2718489600	b'RRA '	1986-02-23 00:00:00
46120	2884680000	b'MRA '	1991-05-31 12:00:00
49894	3035836800	b'XXX '	1996-03-15 00:00:00
53039	3263544000	b'RZ3 '	2003-06-02 12:00:00
53884	3308990400	b'RRc '	2004-11-09 12:00:00
53928	3311020800	b'RRs '	2004-12-03 00:00:00
55313	3375043200	b'RZW '	2006-12-14 00:00:00
55399	3379795200	b'RHM '	2007-02-07 00:00:00
58002	3565944000	b'88.0'	2012-12-31 12:00:00
58048	3567931200	b'nan'	2013-01-23 12:00:00
58080	3569313600	b'29.0'	2013-02-08 12:00:00
58171	3573288000	b'89.0'	2013-03-26 12:00:00
59267	3624868800	b'90.0'	2014-11-13 12:00:00
62048	3749371200	b'62.0'	2018-10-24 12:00:00
62235	3757447800	b'162.'	2019-01-25 23:30:00
62937	3787819200	b'96.0'	2020-01-12 12:00:00
