	date_time	sensor_id	date_time_conv
0	797868420	b'XXX '	1925-04-14 14:07:00
123	1475247600	b'RS3 '	1946-10-01 15:00:00
27127	2340403200	b'RK2 '	1974-03-02 00:00:00
31623	2447776800	b'RK5 '	1977-07-26 18:00:00
40402	2659888800	b'MR5 '	1984-04-15 18:00:00
40409	2660040000	b'RRB '	1984-04-17 12:00:00
45394	2773656000	b'MRB '	1987-11-23 12:00:00
45666	2779617600	b'RZ3 '	1988-01-31 12:00:00
47371	2817439200	b'MRz '	1989-04-13 06:00:00
57941	3228465600	b'Ru3 '	2002-04-22 12:00:00
58095	3235723200	b'Mrz '	2002-07-15 12:00:00
58767	3265056000	b'RuCn'	2003-06-20 00:00:00
63614	3519417600	b'RPD '	2011-07-12 00:00:00
63623	3519806400	b'RuC '	2011-07-16 12:00:00
63624	3519849600	b'RPDE'	2011-07-17 00:00:00
64641	3565944000	b'16.0'	2012-12-31 12:00:00
64964	3580243200	b'1.0'	2013-06-15 00:00:00
65009	3582187200	b'6.0'	2013-07-07 12:00:00
65088	3585600000	b'nan'	2013-08-16 00:00:00
65370	3598257600	b'88.0'	2014-01-09 12:00:00
65596	3611520000	b'23.0'	2014-06-12 00:00:00
66251	3651436800	b'60.0'	2015-09-17 00:00:00
67116	3698049600	b'89.0'	2017-03-09 12:00:00
68594	3762763200	b'28.0'	2019-03-28 12:00:00
68646	3765096000	b'15.0'	2019-04-24 12:00:00
