	date_time	sensor_id	date_time_conv
0	1323295200	b'U?? '	1941-12-07 22:00:00
2013	1453910400	b'U1? '	1946-01-27 16:00:00
43500	2598040800	b'C2  '	1982-04-30 22:00:00
52956	3084393600	b'VCL '	1997-09-28 00:00:00
58496	3364761600	b'Zpg '	2006-08-17 00:00:00
58785	3377548800	b'ZSg '	2007-01-12 00:00:00
62771	3565944000	b'11.0'	2012-12-31 12:00:00
62867	3572856000	b'nan'	2013-03-21 12:00:00
63020	3584692800	b'38.0'	2013-08-05 12:00:00
63029	3585340800	b'4.0'	2013-08-13 00:00:00
63030	3585384000	b'9.0'	2013-08-13 12:00:00
63032	3585556800	b'59.0'	2013-08-15 12:00:00
65190	3714375600	b'41.0'	2017-09-14 11:00:00
