	date_time	sensor_id	date_time_conv
0	1032112800	b'W_P '	1932-09-15 18:00:00
569	1060560000	b'XXX '	1933-08-11 00:00:00
570	1284616800	b'UDW '	1940-09-16 06:00:00
8374	1590894000	b'U?? '	1950-06-01 03:00:00
19361	1888531200	b'??? '	1959-11-06 00:00:00
21293	1972166400	b'ZCH '	1962-07-01 00:00:00
21993	2002665600	b'ZDH '	1963-06-19 00:00:00
28331	2281824000	b'ZFH '	1972-04-23 00:00:00
31777	2444083200	b'ZHHc'	1977-06-14 00:00:00
34136	2553552000	b'ZJIc'	1980-12-02 00:00:00
38284	2735078400	b'ZKAc'	1986-09-03 00:00:00
39785	2800656000	b'ZKBc'	1988-10-01 00:00:00
46943	3109363200	b'ZK2 '	1998-07-14 00:00:00
46944	3109406400	b'ZKB '	1998-07-14 12:00:00
56680	3484209600	b'ZKN '	2010-05-30 12:00:00
59173	3555338400	b'VNW '	2012-08-30 18:00:00
59688	3565965000	b'nan'	2012-12-31 17:50:00
59689	3565987200	b'52.0'	2013-01-01 00:00:00
64292	3670682400	b'81.0'	2016-04-26 18:00:00
66051	3712993202	b'152.'	2017-08-29 11:00:02
66173	3718677600	b'24.0'	2017-11-03 06:00:00
66181	3718893600	b'42.0'	2017-11-05 18:00:00
67589	3758958064	b'124.'	2019-02-12 11:01:04
