	date_time	sensor_id	date_time_conv
0	1567476240	b'RK5 '	1949-09-03 02:04:00
34876	2660040000	b'MR5 '	1984-04-17 12:00:00
34890	2660342400	b'RRB '	1984-04-21 00:00:00
38200	2736763200	b'WRR '	1986-09-22 12:00:00
41790	2815365600	b'MRr '	1989-03-20 06:00:00
45686	2955744000	b'RR1 '	1993-08-31 00:00:00
46042	2979417600	b'XXX '	1994-06-01 00:00:00
46195	3034713600	b'RRN '	1996-03-02 00:00:00
46401	3055838400	b'RRS '	1996-11-01 12:00:00
46588	3084696000	b'RRX '	1997-10-01 12:00:00
47437	3219609600	b'RuN '	2002-01-10 00:00:00
49322	3565900800	b'15.0'	2012-12-31 00:00:00
49657	3628281600	b'nan'	2014-12-23 00:00:00
