level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	arandelovac	2.5	44.306944	20.56						[44.3, 44.3]	[20.53, 20.53]	era5.conv._13276	era5_1	19820517	19820517	13276		[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		BEOGRAD/SELENO BRD	44.7833	20.5333	243.0				13276	1955.0	1971.0	True	53.7		0-20300-0-13276	IGRA2	arandelovac	2.5	44.306944	20.56	RIM00013276					[44.3, 44.3]	[20.53, 20.53]	era5.conv._13276	era5_1	19820517	19820517	13276		[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															0-20500-0-nan	WBAN	arandelovac	2.5	44.306944	20.56						[44.3, 44.3]	[20.53, 20.53]	era5.conv._13276	era5_1	19820517	19820517	13276		[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															0-20400-0-nan	CHUAN	arandelovac	2.5	44.306944	20.56						[44.3, 44.3]	[20.53, 20.53]	era5.conv._13276	era5_1	19820517	19820517	13276		[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															0-20600-0-nan	SCHROEDER	arandelovac	2.5	44.306944	20.56						[44.3, 44.3]	[20.53, 20.53]	era5.conv._13276	era5_1	19820517	19820517	13276		[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															0-20700-0-nan	WMO	arandelovac	2.5	44.306944	20.56						[44.3, 44.3]	[20.53, 20.53]	era5.conv._13276	era5_1	19820517	19820517	13276		[36, 38, 39, 85, 104, 105, 106, 107, 117]
