level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0	0-20000-0-71033	KEY LAKE, SK, SASK	57.25	-105.6	513.9	Surface land meteorological station (SYNOP), RBSN(S), GOS	57 15 00N	105 36 00W	71033	999.0	999.0	False	0.0		OSCAR	0-20000-0-71033	grand centre	427.8	54.416667	-110.215278					
1	2	0-20000-0-71499	KEY LAKE, SASK	57.256388888888885	-105.61749999999999	513.9	Surface land meteorological station (SYNOP), GOS	57 15 23N	105 37 03W	71499	999.0	999.0	False	1.3		OSCAR	0-20000-0-71499	grand centre	427.8	54.416667	-110.215278					
0	0		Key Lake Uranium Mine AP BOREAS site, Saskatchewan, Canada	57.25	-105.62	-999.0				71488				1.2		SCHROEDER	0-20600-0-71488	grand centre	427.8	54.416667	-110.215278		71488.0	2285.0	1994-04-09 00:00:00	1994-04-09 00:00:00
