level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-91802	PENRHYN AWS	-9.033333333333333	-158.05	1.0	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS, GSN, RBSN(S)	09 02 00S	158 03 00W	91802	999.0	999.0	False	0.4		OSCAR	0-20000-0-91802	None	None	None	None						[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
1	1	0-20000-0-91801	PENRHYN	-9.033333333333333	-158.05		Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T)	09 02 00S	158 03 00W	91801	999.0	999.0	True	0.4		OSCAR	0-20000-0-91801	None	None	None	None						[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		PENRHYN	-9.0	-158.05	1.0				91801	1978.0	2008.0	True	3.3		IGRA2	0-20300-0-91801	None	None	None	None	CWM00091801					[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		PENRHYN	-9.07	-158.03	3.048				60501	19430801.0	19460630.0		4.9		WBAN	0-20500-0-60501	None	None	None	None						[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															CHUAN	0-20400-0-nan	None	None	None	None						[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		NCPY Penrhyn, Manihiki Islands, Cook Islands	-9.02	-158.07	-999.0				91800				2.5		SCHROEDER	0-20600-0-91800	None	None	None	None		91800	3787.0	1973-01-01 00:00:00	1979-07-05 00:00:00	[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
1	1		NCPY Penrhyn, Manihiki Islands, Cook Islands	-9.0032	-158.0382	-999.0				91801				3.2		SCHROEDER	0-20600-0-91801	None	None	None	None		91801	3788.0	1978-12-01 00:00:00	2006-04-06 00:00:00	[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		PENRHYN                  	-9.016666666666667	-158.06666666666666	-999.0				91800				2.4		WMO	0-20700-0-91800	None	None	None	None		91800	102.0			[-9.03, -9.03]	[-158.05, -158.05]	era5.conv._91802	era5_1	19980709	20050117	91802	0-20000-0-91801	[36, 38, 39, 85, 104, 105, 106, 107, 117]
