level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		Duldurga, Russia	50.68	113.58	-999.0				30954.0				0.0		0-20600-0-30954	SCHROEDER	aginskoye	81.7	51.1	114.533333		30954.0	795.0	1975-10-01 00:00:00	1975-10-01 00:00:00
