level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		MAJENE	-3.5	119.0	8.0				97120	1996.0	2021.0	True	110.6		IGRA2	0-20300-0-97120	polewali	109.9	-3.4324	119.3435	IDM00097120				
0	0	0-20000-0-97120	MAJENE	-3.5508333333333333	118.98055555555555		Surface land meteorological station (SYNOP), GOS, RBSN(S)	03 33 03S	118 58 50E	97120	999.0	999.0	False	116.2		OSCAR	0-20000-0-97120	polewali	109.9	-3.4324	119.3435					
