level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		Matang, China	31.85	102.7	-999.0				56173.0				0.0		0-20600-0-56173	SCHROEDER	tianpeng	151.8	30.986641	103.939333		56173.0	1644.0	1975-04-01 00:00:00	1981-06-23 00:00:00
