level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-71110	ST LAWRENCE, NFLD	46.916666666666664	-55.38333333333333	48.5	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, RBCN	46 55 00N	055 23 00W	71110	999.0	999.0	False	0.4		OSCAR	0-20000-0-71110	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
1	2	0-20000-0-71181	WINTERLAND, NFLD	47.13638888888889	-55.3275	29.26	Surface land meteorological station (SYNOP), GOS	47 08 11N	055 19 39W	71181	999.0	999.0	False	24.4		OSCAR	0-20000-0-71181	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															IGRA2	0-20300-0-nan	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		ST LAWRENCE	46.88	-55.42	33.2232				15510	19660201.0	99991231.0		5.4		WBAN	0-20500-0-15510	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															CHUAN	0-20400-0-nan	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															SCHROEDER	0-20600-0-nan	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															WMO	0-20700-0-nan	bay roberts	173.9	47.583333	-53.3						[46.92, 46.92]	[-55.38, -55.38]	era5.conv._71110	era5_1	20190819	20190823	71110	0-20000-0-71110	[36, 38, 39, 85, 104, 105, 106, 107, 117]
