	date_time	sensor_id	value
47	1942-03-17 02:00:00	ZH1 	1
48	1942-03-17 23:00:00	ZH1 	1
49	1942-03-18 23:00:00	ZH1 	1
50	1942-03-19 23:00:00	ZH1 	1
51	1942-03-20 23:00:00	ZH1 	1
52	1942-03-21 23:00:00	ZH1 	1
53	1942-03-22 23:00:00	ZH1 	1
54	1942-03-23 23:00:00	ZH1 	1
55	1942-03-24 23:00:00	ZH1 	1
56	1942-03-25 23:00:00	ZH1 	1
57	1942-03-26 23:00:00	ZH1 	1
58	1942-03-27 23:00:00	ZH1 	1
59	1942-03-29 23:00:00	ZH1 	1
60	1942-03-30 23:00:00	ZH1 	1
61	1942-03-31 23:00:00	ZH1 	1
62	1942-04-01 23:00:00	ZH1 	1
63	1942-04-02 23:00:00	ZH1 	1
64	1942-04-03 23:00:00	ZH1 	1
65	1942-04-04 23:00:00	ZH1 	1
66	1942-04-05 23:00:00	ZH1 	1
67	1942-04-06 23:00:00	ZH1 	1
68	1942-04-09 23:00:00	ZH1 	1
69	1942-04-10 23:00:00	ZH1 	1
70	1942-04-11 23:00:00	ZH1 	1
71	1942-04-12 23:00:00	ZH1 	1
72	1942-04-15 23:00:00	ZH1 	1
73	1942-04-16 23:00:00	ZH1 	1
74	1942-04-18 23:00:00	ZH1 	1
75	1942-04-22 23:00:00	ZH1 	1
76	1942-04-23 23:00:00	ZH1 	1
77	1942-04-24 23:00:00	ZH1 	1
78	1942-04-26 23:00:00	ZH1 	1
79	1942-04-27 23:00:00	ZH1 	1
80	1942-04-28 23:00:00	ZH1 	1
81	1942-04-29 23:00:00	ZH1 	1
82	1942-04-30 23:00:00	ZH1 	1
83	1942-05-01 23:00:00	ZH1 	1
84	1942-05-02 23:00:00	ZH1 	1
85	1942-05-04 23:00:00	ZH1 	1
86	1942-05-05 23:00:00	ZH1 	1
87	1942-05-06 23:00:00	ZH1 	1
88	1942-05-07 23:00:00	ZH1 	1
89	1942-05-12 23:00:00	ZH1 	1
90	1942-05-13 23:00:00	ZH1 	1
91	1942-05-14 23:00:00	ZH1 	1
92	1942-05-15 23:00:00	ZH1 	1
93	1942-05-16 23:00:00	ZH1 	1
94	1942-05-20 23:00:00	ZH1 	1
95	1942-05-23 23:00:00	ZH1 	1
96	1942-05-26 23:00:00	ZH1 	1
97	1942-05-27 23:00:00	ZH1 	1
98	1942-05-29 23:00:00	ZH1 	1
99	1942-05-30 23:00:00	ZH1 	1
100	1942-07-07 23:00:00	ZH1 	1
101	1942-07-08 23:00:00	ZH1 	1
102	1942-07-09 23:00:00	ZH1 	1
103	1942-07-10 23:00:00	ZH1 	1
104	1942-07-11 23:00:00	ZH1 	1
105	1942-07-12 23:00:00	ZH1 	1
106	1942-07-13 23:00:00	ZH1 	1
107	1942-07-14 23:00:00	ZH1 	1
108	1942-07-15 23:00:00	ZH1 	1
109	1942-07-16 23:00:00	ZH1 	1
110	1942-07-17 23:00:00	ZH1 	1
111	1942-07-18 23:00:00	ZH1 	1
112	1942-07-21 23:00:00	ZH1 	1
113	1942-07-22 23:00:00	ZH1 	1
114	1942-07-23 23:00:00	ZH1 	1
115	1942-07-26 23:00:00	ZH1 	1
116	1942-07-27 23:00:00	ZH1 	1
117	1942-07-30 23:00:00	ZH1 	1
118	1942-07-31 23:00:00	ZH1 	1
119	1942-08-01 23:00:00	ZH1 	1
120	1942-08-02 23:00:00	ZH1 	1
121	1942-08-03 23:00:00	ZH1 	1
122	1942-08-04 23:00:00	ZH1 	1
123	1942-08-10 23:00:00	ZH1 	1
124	1942-08-12 23:00:00	ZH1 	1
125	1942-08-14 23:00:00	ZH1 	1
126	1942-08-15 23:00:00	ZH1 	1
127	1942-08-16 23:00:00	ZH1 	1
128	1942-08-17 23:00:00	ZH1 	1
129	1942-08-18 23:00:00	ZH1 	1
130	1942-08-19 23:00:00	ZH1 	1
131	1942-08-22 23:00:00	ZH1 	1
132	1942-08-23 23:00:00	ZH1 	1
133	1942-08-24 23:00:00	ZH1 	1
134	1942-08-25 23:00:00	ZH1 	1
135	1942-08-26 23:00:00	ZH1 	1
136	1942-08-28 23:00:00	ZH1 	1
137	1942-08-29 23:00:00	ZH1 	1
138	1942-08-30 23:00:00	ZH1 	1
139	1942-08-31 23:00:00	ZH1 	1
140	1942-09-01 23:00:00	ZH1 	1
141	1942-09-02 23:00:00	ZH1 	1
142	1942-09-03 23:00:00	ZH1 	1
143	1942-09-04 23:00:00	ZH1 	1
144	1942-09-05 23:00:00	ZH1 	1
145	1942-09-06 23:00:00	ZH1 	1
146	1942-09-07 23:00:00	ZH1 	1
147	1942-09-08 23:00:00	ZH1 	1
148	1942-09-09 23:00:00	ZH1 	1
149	1942-09-10 23:00:00	ZH1 	1
150	1942-09-11 23:00:00	ZH1 	1
151	1942-09-12 23:00:00	ZH1 	1
152	1942-09-13 23:00:00	ZH1 	1
153	1942-09-14 23:00:00	ZH1 	1
154	1942-09-15 23:00:00	ZH1 	1
155	1942-09-17 23:00:00	ZH1 	1
156	1942-09-19 23:00:00	ZH1 	1
157	1942-09-20 23:00:00	ZH1 	1
158	1942-09-24 23:00:00	ZH1 	1
159	1942-09-27 23:00:00	ZH1 	1
160	1942-10-02 23:00:00	ZH1 	1
161	1942-10-03 23:00:00	ZH1 	1
162	1942-10-04 23:00:00	ZH1 	1
163	1942-10-05 23:00:00	ZH1 	1
164	1942-10-07 23:00:00	ZH1 	1
165	1942-10-08 23:00:00	ZH1 	1
166	1942-10-09 23:00:00	ZH1 	1
167	1942-10-10 23:00:00	ZH1 	1
168	1942-10-11 23:00:00	ZH1 	1
169	1942-10-15 23:00:00	ZH1 	1
170	1942-10-17 23:00:00	ZH1 	1
171	1942-10-18 23:00:00	ZH1 	1
172	1942-10-21 23:00:00	ZH1 	1
173	1942-10-23 23:00:00	ZH1 	1
174	1942-10-25 23:00:00	ZH1 	1
175	1942-10-27 23:00:00	ZH1 	1
176	1942-10-28 23:00:00	ZH1 	1
177	1942-10-29 23:00:00	ZH1 	1
178	1942-10-30 23:00:00	ZH1 	1
179	1942-10-31 23:00:00	ZH1 	1
180	1942-11-03 23:00:00	ZH1 	1
181	1942-11-04 23:00:00	ZH1 	1
182	1942-11-05 23:00:00	ZH1 	1
183	1942-11-10 23:00:00	ZH1 	1
184	1942-11-11 23:00:00	ZH1 	1
185	1942-11-13 23:00:00	ZH1 	1
186	1942-11-15 23:00:00	ZH1 	1
187	1942-11-16 23:00:00	ZH1 	1
188	1942-11-17 23:00:00	ZH1 	1
189	1942-11-18 23:00:00	ZH1 	1
190	1942-11-19 23:00:00	ZH1 	1
191	1942-11-23 23:00:00	ZH1 	1
192	1942-11-24 23:00:00	ZH1 	1
193	1942-11-25 23:00:00	ZH1 	1
194	1942-11-29 23:00:00	ZH1 	1
195	1942-12-01 23:00:00	ZH1 	1
196	1942-12-02 23:00:00	ZH1 	1
197	1942-12-03 23:00:00	ZH1 	1
198	1942-12-04 23:00:00	ZH1 	1
199	1942-12-05 23:00:00	ZH1 	1
200	1942-12-07 23:00:00	ZH1 	1
201	1942-12-09 23:00:00	ZH1 	1
202	1942-12-10 23:00:00	ZH1 	1
203	1942-12-11 23:00:00	ZH1 	1
204	1942-12-12 23:00:00	ZH1 	1
205	1942-12-13 23:00:00	ZH1 	1
206	1942-12-14 23:00:00	ZH1 	1
207	1942-12-15 23:00:00	ZH1 	1
208	1942-12-17 23:00:00	ZH1 	1
209	1942-12-20 23:00:00	ZH1 	1
210	1942-12-21 23:00:00	ZH1 	1
211	1942-12-22 23:00:00	ZH1 	1
212	1942-12-23 23:00:00	ZH1 	1
213	1942-12-24 23:00:00	ZH1 	1
214	1942-12-25 23:00:00	ZH1 	1
215	1942-12-26 23:00:00	ZH1 	1
216	1942-12-27 23:00:00	ZH1 	1
217	1942-12-28 23:00:00	ZH1 	1
218	1942-12-29 23:00:00	ZH1 	1
219	1942-12-30 23:00:00	ZH1 	1
220	1942-12-31 23:00:00	ZH1 	1
221	1943-01-01 23:00:00	ZH1 	1
222	1943-01-02 23:00:00	ZH1 	1
223	1943-01-03 23:00:00	ZH1 	1
224	1943-01-04 23:00:00	ZH1 	1
225	1943-01-07 23:00:00	ZH1 	1
226	1943-01-08 23:00:00	ZH1 	1
227	1943-01-09 23:00:00	ZH1 	1
228	1943-01-11 23:00:00	ZH1 	1
229	1943-01-14 23:00:00	ZH1 	1
230	1943-01-15 23:00:00	ZH1 	1
231	1943-01-16 23:00:00	ZH1 	1
232	1943-01-18 23:00:00	ZH1 	1
233	1943-01-19 23:00:00	ZH1 	1
234	1943-01-20 23:00:00	ZH1 	1
235	1943-01-21 23:00:00	ZH1 	1
236	1943-01-23 23:00:00	ZH1 	1
237	1943-01-26 23:00:00	ZH1 	1
238	1943-01-27 23:00:00	ZH1 	1
239	1943-01-31 23:00:00	ZH1 	1
240	1943-02-01 23:00:00	ZH1 	1
241	1943-02-03 23:00:00	ZH1 	1
242	1943-02-04 23:00:00	ZH1 	1
243	1943-02-05 23:00:00	ZH1 	1
244	1943-02-06 23:00:00	ZH1 	1
245	1943-02-07 23:00:00	ZH1 	1
246	1943-02-08 23:00:00	ZH1 	1
247	1943-02-09 23:00:00	ZH1 	1
248	1943-02-10 23:00:00	ZH1 	1
249	1943-02-17 23:00:00	ZH1 	1
250	1943-02-19 23:00:00	ZH1 	1
251	1943-02-20 23:00:00	ZH1 	1
252	1943-02-21 23:00:00	ZH1 	1
253	1943-02-22 23:00:00	ZH1 	1
254	1943-02-23 23:00:00	ZH1 	1
255	1943-02-24 23:00:00	ZH1 	1
256	1943-02-25 23:00:00	ZH1 	1
257	1943-02-27 23:00:00	ZH1 	1
258	1943-03-02 23:00:00	ZH1 	1
259	1943-03-05 23:00:00	ZH1 	1
260	1943-03-06 23:00:00	ZH1 	1
261	1943-03-07 23:00:00	ZH1 	1
262	1943-03-08 23:00:00	ZH1 	1
263	1943-03-09 23:00:00	ZH1 	1
264	1943-03-10 23:00:00	ZH1 	1
265	1943-03-11 23:00:00	ZH1 	1
266	1943-03-12 23:00:00	ZH1 	1
267	1943-03-13 23:00:00	ZH1 	1
268	1943-03-14 23:00:00	ZH1 	1
269	1943-03-16 23:00:00	ZH1 	1
270	1943-03-17 23:00:00	ZH1 	1
271	1943-03-18 23:00:00	ZH1 	1
272	1943-03-19 23:00:00	ZH1 	1
273	1943-03-20 23:00:00	ZH1 	1
274	1943-03-23 23:00:00	ZH1 	1
275	1943-03-24 23:00:00	ZH1 	1
276	1943-03-27 23:00:00	ZH1 	1
277	1943-03-28 23:00:00	ZH1 	1
278	1943-03-29 23:00:00	ZH1 	1
279	1943-03-30 23:00:00	ZH1 	1
280	1943-03-31 23:00:00	ZH1 	1
281	1943-04-02 23:00:00	ZH1 	1
282	1943-04-03 23:00:00	ZH1 	1
283	1943-04-04 23:00:00	ZH1 	1
284	1943-04-05 23:00:00	ZH1 	1
285	1943-04-06 23:00:00	ZH1 	1
286	1943-04-07 23:00:00	ZH1 	1
287	1943-04-08 23:00:00	ZH1 	1
288	1943-04-09 23:00:00	ZH1 	1
289	1943-04-10 23:00:00	ZH1 	1
290	1943-04-13 23:00:00	ZH1 	1
291	1943-04-14 23:00:00	ZH1 	1
292	1943-04-15 23:00:00	ZH1 	1
293	1943-04-16 23:00:00	ZH1 	1
294	1943-04-19 23:00:00	ZH1 	1
295	1943-04-20 23:00:00	ZH1 	1
296	1943-04-21 23:00:00	ZH1 	1
297	1943-04-22 23:00:00	ZH1 	1
298	1943-04-24 23:00:00	ZH1 	1
299	1943-06-02 00:00:00	ZH1 	1
300	1943-06-03 00:00:00	ZH1 	1
301	1943-06-04 00:00:00	ZH1 	1
302	1943-06-06 00:00:00	ZH1 	1
303	1943-06-07 00:00:00	ZH1 	1
304	1943-06-08 00:00:00	ZH1 	1
305	1943-06-09 00:00:00	ZH1 	1
306	1943-06-10 00:00:00	ZH1 	1
307	1943-06-11 00:00:00	ZH1 	1
308	1943-06-15 00:00:00	ZH1 	1
309	1943-06-17 00:00:00	ZH1 	1
310	1943-06-18 00:00:00	ZH1 	1
311	1943-06-19 00:00:00	ZH1 	1
312	1943-06-20 00:00:00	ZH1 	1
313	1943-06-21 00:00:00	ZH1 	1
314	1943-06-22 00:00:00	ZH1 	1
315	1943-06-23 00:00:00	ZH1 	1
316	1943-06-24 00:00:00	ZH1 	1
317	1943-06-28 00:00:00	ZH1 	1
318	1943-06-30 00:00:00	ZH1 	1
319	1943-07-02 00:00:00	ZH1 	1
320	1943-07-05 00:00:00	ZH1 	1
321	1943-07-06 00:00:00	ZH1 	1
322	1943-07-07 00:00:00	ZH1 	1
323	1943-07-08 00:00:00	ZH1 	1
324	1943-07-09 00:00:00	ZH1 	1
325	1943-07-10 00:00:00	ZH1 	1
326	1943-07-11 00:00:00	ZH1 	1
327	1943-07-12 00:00:00	ZH1 	1
328	1943-07-13 00:00:00	ZH1 	1
329	1943-07-14 00:00:00	ZH1 	1
330	1943-07-16 00:00:00	ZH1 	1
331	1943-07-17 00:00:00	ZH1 	1
332	1943-07-21 00:00:00	ZH1 	1
333	1943-07-22 00:00:00	ZH1 	1
334	1943-07-23 00:00:00	ZH1 	1
335	1943-07-24 00:00:00	ZH1 	1
336	1943-07-25 00:00:00	ZH1 	1
337	1943-07-26 00:00:00	ZH1 	1
338	1943-07-28 00:00:00	ZH1 	1
339	1943-07-30 00:00:00	ZH1 	1
340	1943-08-01 00:00:00	ZH1 	1
341	1943-08-02 00:00:00	ZH1 	1
342	1943-08-03 00:00:00	ZH1 	1
343	1943-08-04 00:00:00	ZH1 	1
344	1943-08-05 00:00:00	ZH1 	1
345	1943-08-06 00:00:00	ZH1 	1
346	1943-08-07 00:00:00	ZH1 	1
347	1943-08-08 00:00:00	ZH1 	1
348	1943-08-09 00:00:00	ZH1 	1
349	1943-08-11 00:00:00	ZH1 	1
350	1943-08-12 00:00:00	ZH1 	1
351	1943-08-13 00:00:00	ZH1 	1
352	1943-08-14 00:00:00	ZH1 	1
353	1943-08-15 00:00:00	ZH1 	1
354	1943-08-16 00:00:00	ZH1 	1
355	1943-08-17 00:00:00	ZH1 	1
356	1943-08-18 00:00:00	ZH1 	1
357	1943-08-19 00:00:00	ZH1 	1
358	1943-08-20 00:00:00	ZH1 	1
359	1943-08-21 00:00:00	ZH1 	1
360	1943-08-22 00:00:00	ZH1 	1
361	1943-08-23 00:00:00	ZH1 	1
362	1943-08-24 00:00:00	ZH1 	1
363	1943-08-27 00:00:00	ZH1 	1
364	1943-08-28 00:00:00	ZH1 	1
365	1943-08-30 00:00:00	ZH1 	1
366	1943-08-31 00:00:00	ZH1 	1
367	1943-09-01 00:00:00	ZH1 	1
368	1943-09-02 23:00:00	ZH1 	1
369	1943-09-03 23:00:00	ZH1 	1
370	1943-09-04 23:00:00	ZH1 	1
371	1943-09-05 23:00:00	ZH1 	1
372	1943-09-06 23:00:00	ZH1 	1
373	1943-09-07 23:00:00	ZH1 	1
374	1943-09-08 23:00:00	ZH1 	1
375	1943-09-12 23:00:00	ZH1 	1
376	1943-09-13 23:00:00	ZH1 	1
377	1943-09-15 23:00:00	ZH1 	1
378	1943-09-16 23:00:00	ZH1 	1
379	1943-09-17 23:00:00	ZH1 	1
380	1943-09-18 23:00:00	ZH1 	1
381	1943-09-19 23:00:00	ZH1 	1
382	1943-09-22 23:00:00	ZH1 	1
383	1943-09-23 23:00:00	ZH1 	1
384	1943-09-25 23:00:00	ZH1 	1
385	1943-09-26 23:00:00	ZH1 	1
386	1943-09-28 23:00:00	ZH1 	1
387	1943-09-29 23:00:00	ZH1 	1
388	1943-09-30 23:00:00	ZH1 	1
389	1943-10-02 23:00:00	ZH1 	1
390	1943-10-03 23:00:00	ZH1 	1
391	1943-10-04 23:00:00	ZH1 	1
392	1943-10-06 23:00:00	ZH1 	1
393	1943-10-07 23:00:00	ZH1 	1
394	1943-10-08 23:00:00	ZH1 	1
395	1943-10-09 23:00:00	ZH1 	1
396	1943-10-10 23:00:00	ZH1 	1
397	1943-10-11 23:00:00	ZH1 	1
398	1943-10-12 23:00:00	ZH1 	1
399	1943-10-13 23:00:00	ZH1 	1
400	1943-10-15 23:00:00	ZH1 	1
401	1943-10-16 23:00:00	ZH1 	1
402	1943-10-17 23:00:00	ZH1 	1
403	1943-10-19 23:00:00	ZH1 	1
404	1943-10-20 23:00:00	ZH1 	1
405	1943-10-21 23:00:00	ZH1 	1
406	1943-10-22 23:00:00	ZH1 	1
407	1943-10-23 23:00:00	ZH1 	1
408	1943-10-24 23:00:00	ZH1 	1
409	1943-10-26 23:00:00	ZH1 	1
410	1943-10-27 23:00:00	ZH1 	1
411	1943-10-28 23:00:00	ZH1 	1
412	1943-10-29 23:00:00	ZH1 	1
413	1943-10-30 23:00:00	ZH1 	1
414	1943-10-31 23:00:00	ZH1 	1
415	1943-11-02 23:00:00	ZH1 	1
416	1943-11-03 23:00:00	ZH1 	1
417	1943-11-04 23:00:00	ZH1 	1
418	1943-11-05 23:00:00	ZH1 	1
419	1943-11-06 23:00:00	ZH1 	1
420	1943-11-07 23:00:00	ZH1 	1
421	1943-11-08 23:00:00	ZH1 	1
422	1943-11-09 23:00:00	ZH1 	1
423	1943-11-10 23:00:00	ZH1 	1
424	1943-11-11 23:00:00	ZH1 	1
425	1943-11-12 23:00:00	ZH1 	1
426	1943-11-13 23:00:00	ZH1 	1
427	1943-11-15 23:00:00	ZH1 	1
428	1943-11-16 23:00:00	ZH1 	1
429	1943-11-17 23:00:00	ZH1 	1
430	1943-11-18 23:00:00	ZH1 	1
431	1943-11-19 23:00:00	ZH1 	1
432	1943-11-20 23:00:00	ZH1 	1
433	1943-11-21 23:00:00	ZH1 	1
434	1943-11-23 23:00:00	ZH1 	1
435	1943-11-25 23:00:00	ZH1 	1
436	1943-11-28 23:00:00	ZH1 	1
437	1943-11-29 23:00:00	ZH1 	1
438	1943-11-30 23:00:00	ZH1 	1
439	1943-12-01 23:00:00	ZH1 	1
440	1943-12-02 23:00:00	ZH1 	1
441	1943-12-03 23:00:00	ZH1 	1
442	1943-12-06 23:00:00	ZH1 	1
443	1943-12-07 23:00:00	ZH1 	1
444	1943-12-08 23:00:00	ZH1 	1
445	1943-12-09 23:00:00	ZH1 	1
446	1943-12-10 23:00:00	ZH1 	1
447	1943-12-11 23:00:00	ZH1 	1
448	1943-12-12 23:00:00	ZH1 	1
449	1943-12-13 23:00:00	ZH1 	1
450	1943-12-14 23:00:00	ZH1 	1
451	1943-12-15 23:00:00	ZH1 	1
452	1943-12-16 23:00:00	ZH1 	1
453	1943-12-17 23:00:00	ZH1 	1
454	1943-12-18 23:00:00	ZH1 	1
455	1943-12-19 23:00:00	ZH1 	1
456	1943-12-21 23:00:00	ZH1 	1
457	1943-12-22 23:00:00	ZH1 	1
458	1943-12-23 23:00:00	ZH1 	1
459	1943-12-25 23:00:00	ZH1 	1
460	1943-12-27 23:00:00	ZH1 	1
461	1943-12-28 23:00:00	ZH1 	1
462	1943-12-29 23:00:00	ZH1 	1
463	1943-12-31 23:00:00	ZH1 	1
464	1944-01-01 23:00:00	ZH1 	1
465	1944-01-02 23:00:00	ZH1 	1
466	1944-01-04 23:00:00	ZH1 	1
467	1944-01-05 23:00:00	ZH1 	1
468	1944-01-06 23:00:00	ZH1 	1
469	1944-01-08 23:00:00	ZH1 	1
470	1944-01-09 23:00:00	ZH1 	1
471	1944-01-11 23:00:00	ZH1 	1
472	1944-01-12 23:00:00	ZH1 	1
473	1944-01-13 23:00:00	ZH1 	1
474	1944-01-14 23:00:00	ZH1 	1
475	1944-01-15 23:00:00	ZH1 	1
476	1944-01-17 23:00:00	ZH1 	1
477	1944-01-18 23:00:00	ZH1 	1
478	1944-01-19 23:00:00	ZH1 	1
479	1944-01-20 23:00:00	ZH1 	1
480	1944-01-22 23:00:00	ZH1 	1
481	1944-01-23 23:00:00	ZH1 	1
482	1944-01-24 23:00:00	ZH1 	1
483	1944-01-26 23:00:00	ZH1 	1
484	1944-01-27 23:00:00	ZH1 	1
485	1944-01-28 23:00:00	ZH1 	1
486	1944-01-30 23:00:00	ZH1 	1
487	1944-02-01 23:00:00	ZH1 	1
488	1944-02-02 23:00:00	ZH1 	1
489	1944-02-06 23:00:00	ZH1 	1
490	1944-02-07 23:00:00	ZH1 	1
491	1944-02-09 23:00:00	ZH1 	1
492	1944-02-10 23:00:00	ZH1 	1
493	1944-02-11 23:00:00	ZH1 	1
494	1944-02-12 23:00:00	ZH1 	1
495	1944-02-13 23:00:00	ZH1 	1
496	1944-02-14 23:00:00	ZH1 	1
497	1944-02-15 23:00:00	ZH1 	1
498	1944-02-16 23:00:00	ZH1 	1
499	1944-02-17 23:00:00	ZH1 	1
500	1944-02-18 23:00:00	ZH1 	1
501	1944-02-19 23:00:00	ZH1 	1
502	1944-02-20 23:00:00	ZH1 	1
503	1944-02-21 23:00:00	ZH1 	1
504	1944-02-22 23:00:00	ZH1 	1
505	1944-02-23 23:00:00	ZH1 	1
506	1944-02-24 23:00:00	ZH1 	1
507	1944-02-25 23:00:00	ZH1 	1
508	1944-02-26 23:00:00	ZH1 	1
509	1944-02-27 23:00:00	ZH1 	1
510	1944-02-28 23:00:00	ZH1 	1
511	1944-02-29 23:00:00	ZH1 	1
512	1944-03-01 23:00:00	ZH1 	1
513	1944-03-02 23:00:00	ZH1 	1
514	1944-03-03 23:00:00	ZH1 	1
515	1944-03-04 23:00:00	ZH1 	1
516	1944-03-05 23:00:00	ZH1 	1
517	1944-03-06 23:00:00	ZH1 	1
518	1944-03-08 23:00:00	ZH1 	1
519	1944-03-09 23:00:00	ZH1 	1
520	1944-03-10 23:00:00	ZH1 	1
521	1944-03-11 23:00:00	ZH1 	1
522	1944-03-13 23:00:00	ZH1 	1
523	1944-03-15 23:00:00	ZH1 	1
524	1944-03-16 23:00:00	ZH1 	1
525	1944-03-17 23:00:00	ZH1 	1
526	1944-03-18 23:00:00	ZH1 	1
527	1944-03-19 23:00:00	ZH1 	1
528	1944-03-20 23:00:00	ZH1 	1
529	1944-03-21 23:00:00	ZH1 	1
530	1944-03-22 23:00:00	ZH1 	1
531	1944-03-23 23:00:00	ZH1 	1
532	1944-03-24 23:00:00	ZH1 	1
533	1944-03-25 23:00:00	ZH1 	1
534	1944-03-26 23:00:00	ZH1 	1
535	1944-03-27 23:00:00	ZH1 	1
536	1944-03-28 23:00:00	ZH1 	1
537	1944-03-29 23:00:00	ZH1 	1
538	1944-03-31 23:00:00	ZH1 	1
539	1944-04-01 23:00:00	ZH1 	1
540	1944-04-02 23:00:00	ZH1 	1
541	1944-04-03 23:00:00	ZH1 	1
542	1944-04-04 23:00:00	ZH1 	1
543	1944-04-05 23:00:00	ZH1 	1
544	1944-04-07 23:00:00	ZH1 	1
545	1944-04-10 23:00:00	ZH1 	1
546	1944-04-12 23:00:00	ZH1 	1
547	1944-04-13 23:00:00	ZH1 	1
548	1944-04-14 23:00:00	ZH1 	1
549	1944-04-15 23:00:00	ZH1 	1
550	1944-04-16 23:00:00	ZH1 	1
551	1944-04-17 23:00:00	ZH1 	1
552	1944-04-19 23:00:00	ZH1 	1
553	1944-04-21 23:00:00	ZH1 	1
554	1944-04-22 23:00:00	ZH1 	1
555	1944-04-23 23:00:00	ZH1 	1
556	1944-04-24 23:00:00	ZH1 	1
557	1944-04-26 23:00:00	ZH1 	1
558	1944-04-27 23:00:00	ZH1 	1
559	1944-04-29 23:00:00	ZH1 	1
560	1944-04-30 23:00:00	ZH1 	1
561	1944-05-01 23:00:00	ZH1 	1
562	1944-05-04 23:00:00	ZH1 	1
563	1944-05-06 23:00:00	ZH1 	1
564	1944-05-07 23:00:00	ZH1 	1
565	1944-05-08 23:00:00	ZH1 	1
566	1944-05-09 23:00:00	ZH1 	1
567	1944-05-10 23:00:00	ZH1 	1
568	1944-05-11 23:00:00	ZH1 	1
569	1944-05-12 23:00:00	ZH1 	1
570	1944-05-13 23:00:00	ZH1 	1
571	1944-05-15 23:00:00	ZH1 	1
572	1944-05-16 23:00:00	ZH1 	1
573	1944-05-20 23:00:00	ZH1 	1
574	1944-05-22 23:00:00	ZH1 	1
575	1944-05-23 23:00:00	ZH1 	1
576	1944-05-24 23:00:00	ZH1 	1
577	1944-05-27 23:00:00	ZH1 	1
578	1944-05-28 23:00:00	ZH1 	1
579	1944-05-30 23:00:00	ZH1 	1
580	1944-05-31 23:00:00	ZH1 	1
581	1944-06-03 23:00:00	ZH1 	1
582	1944-06-04 23:00:00	ZH1 	1
583	1944-06-05 23:00:00	ZH1 	1
584	1944-06-06 23:00:00	ZH1 	1
585	1944-06-07 23:00:00	ZH1 	1
586	1944-06-09 23:00:00	ZH1 	1
587	1944-06-10 23:00:00	ZH1 	1
588	1944-06-11 23:00:00	ZH1 	1
589	1944-06-14 23:00:00	ZH1 	1
590	1944-06-15 23:00:00	ZH1 	1
591	1944-06-17 23:00:00	ZH1 	1
592	1944-06-18 23:00:00	ZH1 	1
593	1944-06-19 23:00:00	ZH1 	1
594	1944-06-20 23:00:00	ZH1 	1
595	1944-06-22 23:00:00	ZH1 	1
596	1944-06-23 23:00:00	ZH1 	1
597	1944-06-24 23:00:00	ZH1 	1
598	1944-06-25 23:00:00	ZH1 	1
599	1944-06-27 23:00:00	ZH1 	1
600	1944-06-28 23:00:00	ZH1 	1
601	1944-06-29 23:00:00	ZH1 	1
602	1944-06-30 23:00:00	ZH1 	1
603	1944-07-02 23:00:00	ZH1 	1
604	1944-07-03 23:00:00	ZH1 	1
605	1944-07-04 23:00:00	ZH1 	1
606	1944-07-05 23:00:00	ZH1 	1
