level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-83781	SAO PAULO	-23.5	-46.61666666666667	792.0	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBCN	23 30 00S	046 37 00W	83781	999.0	999.0	False	2.2		OSCAR	0-20000-0-83781	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
1	1	0-20000-0-83779	MARTE (AERO)	-23.5	-46.63333333333333	722.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(T), GOS, GUAN	23 30 00S	046 38 00W	83779	999.0	999.0	True	2.6		OSCAR	0-20000-0-83779	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
2	2	0-20000-0-86910	SAO PAULO-MIRANTE DE SANTANA	-23.49638888888889	-46.62	793.56	Surface land meteorological station (SYNOP), GOS	23 29 47S	046 37 12W	86910	999.0	999.0	False	2.6		OSCAR	0-20000-0-86910	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
3	3	0-20000-0-83780	SAO PAULO (AERO)	-23.616666666666667	-46.65	803.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	23 37 00S	046 39 00W	83780	999.0	999.0	False	11.1		OSCAR	0-20000-0-83780	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
4	4	0-20000-0-83075	GUARULHOS	-23.433333333333334	-46.46666666666667	735.0	Surface land meteorological station (SYNOP), GOS	23 26 00S	046 28 00W	83075	999.0	999.0	False	18.4		OSCAR	0-20000-0-83075	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
5	5	0-20000-0-83778	GARULHOS (AERO)	-23.433333333333334	-46.46666666666667	750.0	Surface land meteorological station (SYNOP), GOS	23 26 00S	046 28 00W	83778	999.0	999.0	False	18.4		OSCAR	0-20000-0-83778	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
6	6	0-76-0-3550308000000573	São Paulo - Interlagos	-23.724444444444444	-46.677499999999995		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	23 43 28S	046 40 39W	3550308000000573	999.0	999.0	False	23.4		OSCAR	0-76-0-3550308000000573	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
7	7	0-76-0-3510609000000470	Barueri	-23.523888888888887	-46.86944444444445		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	23 31 26S	046 52 10W	3510609000000470	999.0	999.0	False	25.5		OSCAR	0-76-0-3510609000000470	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
0	0		MARTE (AERO)	-23.5	-46.6333	722.0				83779	2000.0	2021.0	True	2.6		IGRA2	0-20300-0-83779	sao paulo	7.0	-23.473293	-46.665803	BRM00083779					[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
1	1		SAO PAULO	-23.617	-46.65	802.0				83780	1955.0	2000.0	True	11.2		IGRA2	0-20300-0-83780	sao paulo	7.0	-23.473293	-46.665803	BRM00083780					[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
0	0		CAMP DO MARTE	-23.52	-46.62	720.2424000000001				52402	19550201.0	19590228.0		0.0		WBAN	0-20500-0-52402	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
0	0															CHUAN	0-20400-0-nan	sao paulo	7.0	-23.473293	-46.665803						[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
0	0		Sao Paulo - Marte Civilian/Military AP, Brazil	-23.52	-46.63	-999.0				83779				1.0		SCHROEDER	0-20600-0-83779	sao paulo	7.0	-23.473293	-46.665803		83779	3535.0	2001-05-04 00:00:00	2001-05-04 00:00:00	[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
1	1		SBSP Sao Paulo - Congonhas AP, Brazil	-23.62	-46.65	-999.0				83780				11.5		SCHROEDER	0-20600-0-83780	sao paulo	7.0	-23.473293	-46.665803		83780	3536.0	1974-11-24 00:00:00	1988-11-08 00:00:00	[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
0	0		SAO PAULO/M SANTANA      	-23.5	-46.61666666666667	-999.0				83780				2.2		WMO	0-20700-0-83780	sao paulo	7.0	-23.473293	-46.665803		83780	1478.0			[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
1	1		SAO PAULO                	-23.5	-46.61666666666667	798.0				83781				2.2		WMO	0-20700-0-83781	sao paulo	7.0	-23.473293	-46.665803		83781	2431.0			[-23.52, -23.52]	[-46.62, -46.62]	era5.52402.bfr	bufr	19580104	19590206	52402	0-20000-0-83779	[36, 85, 106, 107]
