level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
0	0		PLEIKU AB	14.0	108.0167	807.0				48858	1970.0	1971.0	True	2.9		0-20300-0-48858	IGRA2	play cu	0.4	13.983332999999998	108.0	VMM00048858					[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
0	0		PLEIKU	14.0	108.02	745.236				41005	19620601.0	19710131.0		3.1		0-20500-0-41005	WBAN	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
1	1		CAMP HOLLOWAY	13.97	108.03	750.1128				41050	19651001.0	99991231.0		3.4		0-20500-0-41050	WBAN	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
2	2		DRAGON MOUNTAIN	13.83	108.05	765.048				41035	19661001.0	19700228.0		17.5		0-20500-0-41035	WBAN	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
3	3		OASIS	13.8	107.95	539.1912				41043	19670401.0	19670930.0		20.6		0-20500-0-41043	WBAN	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
0	0															0-20400-0-nan	CHUAN	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
0	0		Pleiku City, Vietnam	13.98	108.0	-999.0				48866				0.0		0-20600-0-48866	SCHROEDER	play cu	0.4	13.983332999999998	108.0		48866.0	1469.0	1978-01-04 00:00:00	1978-01-04 00:00:00	[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
1	1		VVPK Play Ku / Pleiku (Cu-Hanh - Pleiku Air Base), Vietnam	14.0	108.02	-999.0				48858				3.1		0-20600-0-48858	SCHROEDER	play cu	0.4	13.983332999999998	108.0		48858.0	1466.0	1971-01-01 00:00:00	1971-01-01 00:00:00	[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
0	0															0-20700-0-nan	WMO	play cu	0.4	13.983332999999998	108.0						[13.98, 13.98]	[108.0, 108.0]	era5.48866.bfr	bufr	19650329	19720929	48866	0-20300-0-48858	[36, 85, 106, 107]
