level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
0	0		TAFT (GARDNER FIELD)	35.1167	-119.3	132.9				23126	1942.0	1944.0	True	54.7		0-20300-0-23126	IGRA2	arvin	15.3	35.20916670000001	-118.8275	USW00023126					[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
0	0		TEJON AIRPORT	35.03	-118.75	434.03520000000003				3108	19280601.0	19340831.0		11.0		0-20500-0-3108	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
1	1		TEJON RANCHO	35.03	-118.75	434.34000000000003				3108	19310101.0	19670705.0		11.0		0-20500-0-3108	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
2	2		TEJON RANCHO	35.02	-118.75	434.34000000000003				3108	20040120.0	99991231.0		12.0		0-20500-0-3108	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
3	3		TEJON RANCHO	35.02	-118.75	434.34000000000003				3108	19990519.0	20040120.0		12.0		0-20500-0-3108	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
4	4		TEJON RANCHO	35.02	-118.75	434.34000000000003				3108	19881012.0	19990519.0		12.0		0-20500-0-3108	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
5	5		TEJON RANCHO	35.02	-118.75	434.34000000000003				3108	19670705.0	19881012.0		12.0		0-20500-0-3108	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
6	6		TEHACHAPI AAF	35.13	-118.45	1210.056				23127	19421101.0	19441231.0		22.8		0-20500-0-23127	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
7	7		TEHACHAPI AAF	35.13	-118.45	1210.056				23127	19420101.0	19421101.0		22.8		0-20500-0-23127	WBAN	arvin	15.3	35.20916670000001	-118.8275						[35.12, 35.12]	[-118.7, -118.7]	era5.1761.conv.2:23126	era5_1761	19420201	19450120	2:23126	0-20500-0-3108	[106, 107]
