level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	peshawar	5.5	34.008	71.57848800000002						[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
0	0															0-20300-0-nan	IGRA2	peshawar	5.5	34.008	71.57848800000002						[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
0	0		PESHAWAR	34.02	71.58	354.17760000000004				33703	19431201	19460630		6.0		0-20500-0-33703	WBAN	peshawar	5.5	34.008	71.57848800000002						[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
0	0		Peshawar	34.0	71.52	363				5463	-999-999	-999-999		0.0		0-20400-0-5463	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
1	1		Peshawar	34.0	71.52	363				5550	-999-999	-999-999		0.0		0-20400-0-5550	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
2	2		Peshawar	34.02	71.58	350				4870	-999-999	-999-999		6.0		0-20400-0-4870	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
3	3		Peshawar	34.02	71.58	350				5818	-999-999	-999-999		6.0		0-20400-0-5818	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
4	4		Peshawar	34.02	71.58	350				5819	-999-999	-999-999		6.0		0-20400-0-5819	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
5	5		Peshawar	34.03	71.62	350				5278	-999-999	-999-999		9.8		0-20400-0-5278	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
6	6		Peshawar	34.03	71.62	350				5277	-999-999	-999-999		9.8		0-20400-0-5277	CHUAN	peshawar	5.5	34.008	71.57848800000002		-999				[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
0	0		Peshawar Royal Air Force Base, India (became West Pakistan in 1947, Pakistan in 1971)	34.03	71.62	-999				41530				9.8		0-20600-0-41530	SCHROEDER	peshawar	5.5	34.008	71.57848800000002		41530	1020.0	1927-01-01 00:00:00	1987-10-15 00:00:00	[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
0	0		PESHAWAR                 	34.016666666666666	71.58333333333333	360.0				41530				6.1		0-20700-0-41530	WMO	peshawar	5.5	34.008	71.57848800000002		41530	657.0			[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
1	1		PESHAWAR                 	34.016666666666666	71.58333333333333	-999.0				41531				6.1		0-20700-0-41531	WMO	peshawar	5.5	34.008	71.57848800000002		41531	4274.0			[34.0, 34.0]	[71.52, 71.52]	era5.1761.conv.9:4194	era5_1761	19390304	19400507	9:4194	0-20500-0-33703	[38, 85, 117]
