level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
0	0															0-20300-0-nan	IGRA2	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
0	0		OSCODA WURTSMITH AFB	44.47	-83.4	184.0992				14808.0	19451231.0	19481201.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
1	1		OSCODA WURTSMITH AFB	44.47	-83.4	184.0992				14808.0	19430701.0	19451231.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
2	2		OSCODA WURTSMITH AFB	44.47	-83.4	184.0992				14808.0	19481201.0	19481231.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
3	3		OSCODA WURTSMITH AFB	44.47	-83.4	184.0992				14808.0	19501101.0	19530101.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
4	4		OSCODA WURTSMITH AFB	44.47	-83.4	188.0616				14808.0	19530101.0	19540101.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
5	5		OSCODA WURTSMITH AFB	44.47	-83.4	184.0992				14808.0	19481231.0	19501101.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
6	6		OSCODA WURTSMITH AFB	44.47	-83.4	184.0992				14808.0	19430601.0	19430701.0		0.0		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
7	7		OSCODA WURTSMITH AFB	44.45	-83.4	188.0616				14808.0	19680101.0	19811231.0		2.2		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
8	8		OSCODA WURTSMITH AFB	44.45	-83.4	188.0616				14808.0	19950101.0	19950201.0		2.2		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
9	9		OSCODA WURTSMITH AFB	44.45	-83.4	188.0616				14808.0	19950201.0	99991231.0		2.2		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
10	10		OSCODA WURTSMITH AFB	44.45	-83.4	188.0616				14808.0	19811231.0	19950101.0		2.2		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
11	11		OSCODA WURTSMITH AFB	44.47	-83.37	188.0616				14808.0	19540101.0	19680101.0		2.4		0-20500-0-14808	WBAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
0	0															0-20400-0-nan	CHUAN	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
0	0															0-20700-0-nan	WMO	alpena	65.8	45.0616667	-83.4327778						[44.47, 44.47]	[-83.4, -83.4]	era5.1761.conv.2:14808	era5_1761	19431019	19450625	2:14808	0-20500-0-14808	[106, 107]
