level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		MIAMI	25.7544	-80.3831	4.3				72202	1945.0	2021.0	True	12.6		IGRA2	0-20300-0-72202	miami springs	1.0	25.8219444	-80.2897222	USM00072202				
1	1	0-20001-0-72202	MIAMI, FL (72202-1)	25.754444444444445	-80.38305555555554		Upper-air / Radiosonde station, GOS, RBSN(T)	25 45 16N	080 22 59W	72202	999.0	999.0	True	12.6		OSCAR	0-20001-0-72202	miami springs	1.0	25.8219444	-80.2897222					
0	0	0-20000-0-72202	MIAMI, FL (72202-0)	25.75	-80.38333333333334	5.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, RBSN(S), CLIMAT(C), GOS	25 45 00N	080 23 00W	72202	999.0	999.0	False	12.9		OSCAR	0-20000-0-72202	miami springs	1.0	25.8219444	-80.2897222					
0	0		Miami - USWB Office, First Federal Building, NE 1st Ave and 1st St, Miami, FL (operated by US Navy)	25.78	-80.2	-999.0				72202				9.2		SCHROEDER	0-20600-0-72202	miami springs	1.0	25.8219444	-80.2897222		72202	2368.0	1918-10-01 00:00:00	2007-05-07 00:00:00
0	0		MIAMI INTL AP	25.82	-80.28	7.010400000000001				12839	19420101.0	19480701.0		0.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222					
1	1		MIAMI INTL AP	25.82	-80.28	7.010400000000001				12839	19480701.0	19480731.0		0.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222					
2	2		MIAMI INTL AP	25.82	-80.28	7.010400000000001				12839	19480731.0	19561231.0		0.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222					
3	3		MIAMI WSCMO AIRPORT	25.82	-80.3	10.668000000000001				12839	19960701.0	20020108.0		2.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
4	4		MIAMI INTL AP	25.8	-80.27	3.9624				12839	19570101.0	19680101.0		2.4		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
5	5		MIAMI INTL AP	25.8	-80.27	3.9624				12839	19680101.0	19770228.0		2.4		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
