level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
0	0		ARDMORE AFB	34.3	-97.0167	221.9				13903	1943.0	1961.0	True	0.3		0-20300-0-13903	IGRA2	ardmore	18.0	34.1741667	-97.1433333	USW00013903					[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
0	0		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19610717.0	19610731.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
1	1		ARDMORE FAA AIRPORT	34.3	-97.02	232.25760000000002				93940	19610701.0	19610717.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
2	2		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19950101.0	99991231.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
3	3		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19800531.0	19950101.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
4	4		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19800501.0	19800531.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
5	5		ARDMORE MUNICIPAL AP	34.3	-97.02	240.1824				93940	19700101.0	19800501.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
6	6		ARDMORE MUNICIPAL AP	34.3	-97.02	232.25760000000002				93940	19610101.0	19610701.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
7	7		ARDMORE MUNICIPAL AP	34.3	-97.02	232.25760000000002				93940	19590201.0	19610101.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
8	8		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19671231.0	19700101.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
9	9		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19671201.0	19671231.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
10	10		ARDMORE FAA AIRPORT	34.3	-97.02	225.55200000000002				93940	19610731.0	19671201.0		0.0		0-20500-0-93940	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
11	11		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19540101.0	19590131.0		0.0		0-20500-0-13903	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
12	12		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19530801.0	19540101.0		0.0		0-20500-0-13903	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
13	13		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19451231.0	19530801.0		0.0		0-20500-0-13903	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
14	14		ARDMORE AFB	34.3	-97.02	221.89440000000002				13903	19450930.0	19451231.0		0.0		0-20500-0-13903	WBAN	ardmore	18.0	34.1741667	-97.1433333						[34.3, 34.3]	[-97.02, -97.02]	era5.1761.conv.2:13903	era5_1761	19430122	19610430	2:13903	0-20300-0-13903	[106, 107]
