level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		(made up station ID) Beaumont - ABLE site on ARM Facility grounds, KS - Radian LAP-3000 9-panel 915 MHz wind profiler with RASS	37.627	-96.539	-999.0				73802.0				11.4		0-20600-0-73802	SCHROEDER	el dorado	24.1	37.8172222	-96.8619444		73802.0	2927.0	1996-07-24 00:00:00	1996-07-24 00:00:00
1	1		(made up station ID) Beaumont - ABLE site on ARM Facility grounds, KS - ABLE Argonne National Laboratory Minisodar site	37.627	-96.539	-999.0				73803.0				11.4		0-20600-0-73803	SCHROEDER	el dorado	24.1	37.8172222	-96.8619444		73803.0	2928.0	1997-03-01 00:00:00	2003-08-11 00:00:00
2	2		(made up station ID) Augusta - ABLE Project Office, KS - ABLE radiosonde site	37.626	-96.881	-999.0				73800.0				21.2		0-20600-0-73800	SCHROEDER	el dorado	24.1	37.8172222	-96.8619444		73800.0	2925.0	2002-01-01 00:00:00	2002-01-01 00:00:00
3	3		(made up station ID) Augusta - ABLE Project Office, KS - ABLE BLRS wind profiler site	37.626	-96.881	-999.0				73801.0				21.2		0-20600-0-73801	SCHROEDER	el dorado	24.1	37.8172222	-96.8619444		73801.0	2926.0	1999-03-19 00:00:00	1999-11-01 00:00:00
