	stat	lat	lon	raw	adj
111	89611	-66.2825	110.52	-0.015060240963855678	0.021116786182954574
112	89625	-75.1017	123.41	1.0500000000000043	0.7590344963333374
113	89642	-66.6631	140.0	-0.9966666666666716	0.2968125616666555
114	89657	-69.5	159.4		
115	89662	-74.6958	164.09	-0.07352941176470672	0.04844181538463925
116	89664	-77.85	166.66	-0.0849802371541503	0.36251156948356045
117	89671	-72.3	170.21		
118	57401	-77.7333	-41.11		
119	91755	-78.2	-162.25		
120	78954	13.0667	-59.48	1.1604790419161686	0.3416948432432486
121	68032	-19.9833	23.41		
122	68040	-21.417	25.6		
123	68240	-24.55	25.91	-0.20000000000001705	-0.20000000000001705
124	78016	32.3669	-64.67	-0.10692431561996693	0.061380540184846503
125	06400	51.083	2.65		
126	06458	50.7456	4.76	-0.3118750000000013	0.7256733866666707
127	06476	50.033	5.4		
128	06496	50.4822	6.18		
129	78063	26.6167	-78.36		
130	78073	25.05	-77.46	-1.8000000000000114	
131	78076	25.2667	-76.3		
132	41883	24.85	89.36		
133	41891	24.9	91.88		
134	41923	23.7667	90.38	6.085714285714293	0.1876800000000003
135	41977	22.35	91.81		
136	78583	17.5333	-88.3	1.2852517985611498	0.7792035490196172
137	85201	-16.517	-68.18		
138	48042	21.983	96.1		
139	48053	20.883	95.9		
140	48097	16.7667	96.16		
141	65330	9.35	2.61		
142	65344	6.35	2.38		
143	26850	53.933	27.63		
144	33008	52.1167	23.68		
145	33036	52.05	29.25		
146	33041	52.4019	30.96	0.3999999999999915	-0.578491910000011
147	91517	-9.4167	159.96		
148	81729	-3.2944	-60.62		
149	82022	2.8333	-60.7		
150	82026	2.2239	-55.94		
151	82099	0.05	-51.06		
152	82107	-0.1167	-66.96		
153	82193	-1.3833	-48.48	0.25139116202946066	0.2868027212042251
154	82244	-2.4333	-54.71		
155	82281	-2.6	-44.23		
156	82332	-3.15	-59.98	-0.06560000000000019	-0.10361397897295893
157	82397	-3.7667	-38.6	1.0	
158	82400	-3.85	-32.41	0.01006389776357793	-0.025112449551556764
159	82411	-4.25	-69.93		
160	82532	-5.8167	-61.28		
161	82599	-5.9167	-35.25	0.021897810218977895	0.15540901428573387
162	82678	-6.7667	-43.01		
163	82705	-7.5833	-72.76		
164	82765	-7.3333	-47.46	-0.5999999999999943	
165	82824	-8.7667	-63.91		
166	82900	-8.05	-34.91		
167	82917	-10.0	-67.8		
168	82930	-9.333	-54.96		
169	82965	-9.8667	-56.1	0.2527656477438139	0.17564139132465226
170	82983	-9.3833	-40.48		
171	83208	-12.7	-60.1	0.3914159292035401	0.28647574706563855
172	83229	-13.0167	-38.51		
173	83288	-13.2667	-43.41		
174	83362	-15.65	-56.1	0.5224742268041241	0.6082069256901507
175	83378	-15.8667	-47.93	0.3359855334538871	0.5283520225396795
176	83498	-17.7333	-39.25		
177	83525	-18.8833	-48.21	0.4965833333333335	0.3817588515564165
178	83554	-19.0	-57.66	0.6154929577464787	0.7450046262135892
179	83566	-19.6167	-43.96	0.4009881422924901	0.19520905465115498
180	83612	-20.4667	-54.66	0.4738043478260879	0.5031544450828933
181	83649	-20.2667	-40.28	0.4296173044925118	0.2871951194085008
182	83650	-20.5	-29.31	2.0	
183	83746	-22.8167	-43.25	0.1916449086161886	0.13778824285715707
184	83768	-23.3333	-51.13	0.6942249240121583	0.5470765246222606
185	83779	-23.5	-46.63	0.5190546528803545	0.4523240463730334
186	83827	-25.5167	-54.58	0.025185185185185015	-0.20083819140847511
187	83840	-25.5167	-49.16	0.4220735785953176	0.208452317098449
188	83899	-27.6667	-48.55	0.10974025974026023	0.0357373024242226
189	83928	-29.7833	-57.03	-0.2063291139240505	-0.16399593999998838
190	83937	-29.7167	-53.7	-0.09689075630252006	-0.18875997868261832
191	83971	-30.0	-51.18	0.03509933774834459	-0.23913140777343583
192	15614	42.65	23.38		
193	15730	41.65	25.36		
194	96315	4.9333	114.93	0.14128289473684225	0.6523917119512187
195	71043	65.2833	-126.75	0.04173106646058733	0.15023754570444758
196	71074	78.8	-103.5		
197	71081	68.7667	-81.21	-0.038167938931298016	-0.13953403432710473
198	71082	82.5	-62.33	-0.0189427312775333	-0.0685175847108985
199	71109	50.685	-127.37	-0.10381026438569185	-0.0687303514159326
200	71119	53.5475	-114.1	0.043704775687409166	0.09736499887171153
201	71197	47.567	-59.15		
202	71203	49.9408	-119.4	0.05070821529745016	0.00909734968256342
203	71569	50.2	-104.7		
204	71600	43.9322	-60.0	0.009492753623188504	-0.034173993898294446
205	71603	43.8667	-66.1	-0.09146164978292394	-0.1947039542857152
206	71625	45.95	-77.31		
207	71701	45.8333	-66.43		
208	71716	46.9	-71.48		
209	71722	46.3019	-76.0	-0.05900621118012453	-0.19753653601400398
210	71802	47.5167	-52.78	-0.1298507462686569	-0.22450087858599224
211	71811	50.2167	-66.25	-0.03375886524822668	-0.007055174058700459
212	71815	48.5667	-58.56	-0.06358208955223901	-0.1983445311974128
213	71816	53.3	-60.36	0.016522988505747207	-0.06805644327066974
214	71823	53.7572	-73.67	-0.058419497784343924	-0.1478685842856977
215	71836	51.2667	-80.65	-0.002419354838709269	-0.09783723465009231
216	71843	49.8	-97.13		
217	71845	51.45	-90.2	-0.11326676176890044	-0.14465590791547428
218	71853	49.783	-99.63		
219	71866	52.167	-106.71		
220	71867	53.9667	-101.1	-0.012625538020085895	-0.07041093638553353
221	71906	58.1167	-68.41	-0.11952461799660452	-0.18971621144049136
222	71907	58.4667	-78.08	-0.028794992175273874	-0.1206981972600216
223	71908	53.9	-122.79	-0.061891117478510296	-0.11279033306989077
224	71909	63.75	-68.55	-0.023141122913504966	-0.07114203674454053
225	71913	58.7333	-94.06	-0.010909090909090336	-0.04748347243347195
226	71915	64.2	-83.36	-0.017115689381933818	-0.06615950491104557
227	71917	79.9833	-85.93	-0.007556497175141717	-0.024451102917269207
228	71924	74.7042	-94.96	-0.06844879518072267	-0.03452772114752121
229	71925	69.1333	-105.06	-0.058857142857143246	-0.05141444673589389
230	71926	64.3167	-96.0	0.001591895803183331	-0.032062802598200775
231	71928	52.433	-114.91		
232	71934	60.0261	-111.92	-0.15164670658682658	-0.10238104487804264
233	71945	58.8333	-122.6	0.00489208633093526	0.0465248290243835
234	71957	68.3167	-133.51	-0.1530373831775696	-0.13264401056798666
235	71964	60.7328	-135.09	-0.15250379362670752	-0.06760395057991506
236	71968	68.23	-135.0		
237	64700	12.1333	15.03	0.3928143712574865	0.30186834914855093
238	43466	6.9	79.86		
239	64400	-4.8167	11.9		
240	64458	1.6167	16.05		
241	50527	49.25	119.7	0.3880059970014992	0.06651493833333286
242	50557	49.1667	125.23	-0.26169014084507025	0.17215154881571115
243	50745	47.383	123.91		
244	50774	47.7167	128.83	-0.2558204768583455	0.2107098387532114
245	50834	46.5	121.36		
246	50873	46.817	130.33		
247	50953	45.9333	126.56	-0.34693295292439336	0.15410912277577193
248	51076	47.7333	88.08	0.10762711864406778	0.11699703701882398
249	51133	46.733	83.0		
250	51243	45.6	84.85		
251	51288	45.367	90.53		
252	51431	43.95	81.33	0.5899696048632231	0.04196719952396736
253	51463	43.7833	87.61	0.45956834532374113	-0.07975250901857056
254	51628	41.26	80.3		
255	51644	41.7167	82.95	-0.18382978723404247	-0.1581741060246707
256	51656	41.75	86.13		
