	stat	lat	lon	raw	adj
177	83525	-18.8833	-48.21	0.5285285285285289	0.4582097085285176
178	83554	-19.0	-57.66	0.8442105263157887	0.8905436563157824
179	83566	-19.6167	-43.96	0.5469879518072286	0.4372375418072249
180	83612	-20.4667	-54.66	0.4961111111111122	0.5925211511111357
181	83649	-20.2667	-40.28	0.4113960113960115	0.25986722639602927
182	83650	-20.5	-29.31		
183	83746	-22.8167	-43.25	0.03925233644859842	-0.041467873551382886
184	83768	-23.3333	-51.13	0.679213483146068	0.5287348581460628
185	83779	-23.5	-46.63	0.48784530386740377	0.40679419386739957
186	83827	-25.5167	-54.58	0.47870967741935494	0.18939817141936494
187	83840	-25.5167	-49.16	0.6550264550264542	0.3700232730264572
188	83899	-27.6667	-48.55	0.20242424242424298	0.008775217424258044
189	83928	-29.7833	-57.03	0.35895522388059886	0.31583544388061524
190	83937	-29.7167	-53.7	0.11214953271028144	0.03746274271029442
191	83971	-30.0	-51.18	0.10180722891566336	-0.06643639108433501
192	15614	42.65	23.38		
193	15730	41.65	25.36		
194	96315	4.9333	114.93	-0.04571428571428393	0.14476808428569987
195	71043	65.2833	-126.75	0.08818443804034613	0.18240818804034373
196	71074	78.8	-103.5		
197	71081	68.7667	-81.21	0.012429378531073221	0.030782498531073666
198	71082	82.5	-62.33	-0.007859078590786231	-0.05043986859077439
199	71109	50.685	-127.37	-0.10306122448979582	-0.015906424489816714
200	71119	53.5475	-114.1	0.06031746031746027	0.10551330031747969
201	71197	47.567	-59.15		
202	71203	49.9408	-119.4	0.0005249343832013985	0.013374394383213813
203	71569	50.2	-104.7		
204	71600	43.9322	-60.0	0.04702702702702704	-0.027665642972963315
205	71603	43.8667	-66.1	-0.06898395721925175	-0.250613487219261
206	71625	45.95	-77.31		
207	71701	45.8333	-66.43		
208	71716	46.9	-71.48		
209	71722	46.3019	-76.0	-0.140588235294118	-0.2521107952941154
210	71802	47.5167	-52.78	-0.1918840579710142	-0.5422770379709952
211	71811	50.2167	-66.25	-0.02819843342036527	-0.13174372216709895
212	71815	48.5667	-58.56	-0.13390313390313416	-0.28862843390312964
213	71816	53.3	-60.36	-0.007180851063829152	-0.11698477106384786
214	71823	53.7572	-73.67	-0.13154269972451907	-0.21982646972452294
215	71836	51.2667	-80.65	-0.036197183098591774	-0.1922000408450847
216	71843	49.8	-97.13		
217	71845	51.45	-90.2	-0.0999999999999989	-0.22333571483870063
218	71853	49.783	-99.63		
219	71866	52.167	-106.71		
220	71867	53.9667	-101.1	-0.0631853785900783	-0.10257218859007464
221	71906	58.1167	-68.41	-0.08993710691824004	-0.18946548691822115
222	71907	58.4667	-78.08	-0.026035502958579745	-0.12858339295859073
223	71908	53.9	-122.79	-0.0439678284182305	-0.066155602418233
224	71909	63.75	-68.55	0.019467787114846622	-0.07328133288516106
225	71913	58.7333	-94.06	0.03848580441640411	0.0077319844164030664
226	71915	64.2	-83.36	0.009970674486802953	-0.05903580551321002
227	71917	79.9833	-85.93	0.024868421052631026	0.0035083210526213734
228	71924	74.7042	-94.96	0.013121546961325024	0.0365740169613202
229	71925	69.1333	-105.06	-0.0488063660477462	-0.020945906047746782
230	71926	64.3167	-96.0	0.006873315363881203	-0.024632024636114185
231	71928	52.433	-114.91		
232	71934	60.0261	-111.92	-0.08774373259052932	-0.018400732590525843
233	71945	58.8333	-122.6	-0.05691489361702107	-0.01699207361700583
234	71957	68.3167	-133.51	-0.11333333333333315	-0.0821353133333281
235	71964	60.7328	-135.09	-0.11393442622950901	-0.06506391222952247
236	71968	68.23	-135.0		
237	64700	12.1333	15.03	0.23055555555555746	0.15229107555555604
238	43466	6.9	79.86		
239	64400	-4.8167	11.9		
240	64458	1.6167	16.05		
241	50527	49.25	119.7	0.45219780219780265	0.5787898021977907
242	50557	49.1667	125.23	-0.2720626631853788	0.27528565681461875
243	50745	47.383	123.91		
244	50774	47.7167	128.83	-0.2539845758354759	0.244399284164514
245	50834	46.5	121.36		
246	50873	46.817	130.33		
247	50953	45.9333	126.56	-0.34684210526315695	0.23838721473683933
248	51076	47.7333	88.08	0.10594315245478102	0.11353360245479026
249	51133	46.733	83.0		
250	51243	45.6	84.85		
251	51288	45.367	90.53		
252	51431	43.95	81.33	0.9167123287671243	0.015825138767132475
253	51463	43.7833	87.61	0.6723404255319154	-0.08689966446810464
254	51628	41.26	80.3		
255	51644	41.7167	82.95	-0.42645502645502675	-0.09187772645502021
256	51656	41.75	86.13		
257	51709	39.4833	75.75	0.1266666666666661	0.0016257666666784113
258	51777	39.0333	88.16	-0.12731958762886658	0.005006002371126974
