	stat	lat	lon	raw	adj
546	JAM00047945	25.8289	131.22	-0.007045454545454468	-0.007045454545454468
547	JAM00047971	27.0922	142.19	-0.20836791992187545	0.05258383005650864
548	JAM00047981	24.783	141.33		
549	JAM00047991	24.2883	153.98	0.09206347444872827	0.3745328300442911
550	JMM00078397	18.0667	-76.85		
551	JNM00001001	70.9397	-8.66	-0.07172011661807595	0.5929283208819238
552	JOM00040265	32.3667	36.25		
553	JQM00091275	16.7333	-169.51		
554	KEM00063723	-0.467	39.63		
555	KEM00063741	-1.3036	36.75		
556	KGM00036974	41.433	76.0		
557	KGM00038353	42.833	74.58		
558	KGM00038613	40.917	72.95		
559	KNM00047041	39.9333	127.55		
560	KNM00047058	39.0333	125.78		
561	KRM00091610	1.35	172.91		
562	KRM00091701	-2.767	-171.71		
563	KSM00047090	38.2508	128.56	0.19361997226074867	-0.2038654385591596
564	KSM00047102	37.966	124.63	0.12569958713751775	0.03622538097543514
565	KSM00047122	37.0833	127.03	-1.6073394495412847	0.031118779080392244
566	KSM00047138	36.0319	129.38	0.09470752089136526	-0.22429272324930483
567	KSM00047158	35.1167	126.8	-1.2385294117647065	-0.4258845609777143
568	KSM00047169	34.6872	125.45	0.20290369136475286	-0.3945559796125561
569	KSM00047185	33.2939	126.16	0.06974789915966444	0.06974789915966444
570	KSM00047187	33.233	126.25		
571	KUM00040582	29.2425	47.97	-0.3068833652007637	-0.4459458652007641
572	KZM00028951	53.2333	63.61	0.4574398383009091	0.5755748656959571
573	KZM00035108	51.25	51.4		
574	KZM00035229	50.2833	57.15	0.48521812328036706	0.2656379761333811
575	KZM00035361	50.133	65.23		
576	KZM00035394	49.8	73.15	0.5141747098756058	-0.35468515340565526
577	KZM00035671	47.8	67.71	0.4109576539659582	-0.1523871939924344
578	KZM00035700	47.1167	51.91	0.5530000135633677	0.09045728895406645
579	KZM00035746	46.783	61.65		
580	KZM00035796	46.8	75.08		
581	KZM00036003	52.3	76.93	0.35262645320669644	0.9418599822641935
582	KZM00036177	50.417	80.3		
583	KZM00036859	44.167	80.06		
584	KZM00036872	43.3633	77.0	0.11779661016949092	-0.2758838782876249
585	KZM00038064	44.7667	65.51		
586	KZM00038341	42.85	71.3	0.4400728597449909	0.5293488493816717
587	LEM00040100	33.817	35.48		
588	LGM00026406	56.483	21.01		
589	LGM00026422	56.917	23.96		
590	LGM00026435	56.6425	25.12		
591	LHM00026629	54.8839	23.83		
592	LOM00011952	49.0333	20.31	0.08110344827586165	0.08110344827586165
593	LYM00062010	32.6833	13.16	-0.34687449137369814	-0.34687449137369814
594	LYM00062011	32.9	13.28		
595	LYM00062053	32.1	20.26	0.2416666666666668	0.2416666666666668
596	LYM00062062	32.1	23.93		
597	LYM00062103	30.133	9.5		
598	LYM00062124	27.0167	14.45		
599	LYM00062271	24.217	23.3		
600	MAM00067083	-18.8	47.48	-0.36364354275002514	-0.12269209130704273
