	stat	lat	lon	raw	adj
0	AUM00011035	48.2486	16.35	0.0653685674547986	0.18478442280945917
1	GMM00010739	48.8333	9.2	0.02844950213371201	0.1541394025604572
2	PSM00091408	7.3687	134.54	-0.7114369501466277	-1.5014369501466251
3	USM00070308	57.15	-170.21	-1.7136563876651982	-2.4236563876652006
4	USM00070316	55.2011	-162.71	-0.5983128834355825	-0.63021472392638
5	USM00070350	57.7431	-152.48	-0.9838255977496487	-0.9838255977496487
6	GMM00010393	52.2167	14.11	-0.022946175637394556	0.10240793201133291
