0-20000-0-13963	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.13963.bfr
0-20000-0-07110	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7110.bfr
0-20000-0-38613	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38613.bfr
0-20000-0-58606	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58606.bfr
0-20000-0-52436	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52436.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58626.bfr
0-20000-0-61401	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.61401.bfr
0-20000-0-56985	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.56985.bfr
0-20000-0-38061	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3861.bfr
0-20000-0-23955	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.23955.bfr
0-20000-0-33946	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.33946.bfr
0-20000-0-11904	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.11904.bfr
0-20000-0-54401	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54401.bfr
0-20000-0-48455	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.48455.bfr
0-20000-0-34139	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34139.bfr
0-20000-0-54423	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54423.bfr
0-20000-0-13967	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.13967.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54449.bfr
0-20000-0-22217	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22217.bfr
0-20000-0-16560	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16560.bfr
0-20000-0-12842	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12842.bfr
0-20000-0-31300	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.31300.bfr
0-20000-0-91517	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.91517.bfr
0-20000-0-61052	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.6152.bfr
0-20000-0-52533	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52533.bfr
0-20000-0-07145	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7145.bfr
0-20000-0-58633	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58633.bfr
0-20000-0-42867	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.42867.bfr
0-20000-0-56989	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.56989.bfr
0-20000-0-48694	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.48694.bfr
0-20000-0-91530	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.91530.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58647.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57206.bfr
0-20000-0-25551	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25551.bfr
0-20000-0-58659	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58659.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52657.bfr
0-20000-0-54497	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54497.bfr
0-20000-0-24011	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.2411.bfr
0-20000-0-57237	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57237.bfr
0-20000-0-11934	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.11934.bfr
0-20000-0-13983	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.13983.bfr
0-20000-0-27037	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.2737.bfr
0-20000-0-42909	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.42909.bfr
0-20000-0-57265	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57265.bfr
0-20000-0-07180	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7180.bfr
0-20000-0-57297	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57297.bfr
0-20000-0-38062	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3862.bfr
0-20000-0-48900	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.48900.bfr
0-20001-0-72202	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12839.bfr
0-20000-0-03131	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3131.bfr
0-20000-0-22522	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22522.bfr
0-20000-0-34172	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34172.bfr
0-20000-0-61641	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.61641.bfr
0-20000-0-61642	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.61642.bfr
0-20000-0-10184	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10184.bfr
0-20000-0-58666	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58666.bfr
0-20000-0-50101	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50101.bfr
0-20000-0-04310	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.4310.bfr
0-20000-0-58737	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58737.bfr
0-20000-0-52681	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52681.bfr
0-20000-0-06180	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.6180.bfr
0-20000-0-72913	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.72913.bfr
0-20000-0-50303	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50303.bfr
0-20000-0-54511	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54511.bfr
0-20000-0-16596	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16596.bfr
0-20000-0-54527	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54527.bfr
0-20000-0-50353	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50353.bfr
0-20000-0-27401	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.27401.bfr
0-20000-0-24125	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24125.bfr
0-20000-0-54534	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54534.bfr
0-20000-0-13985	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.13985.bfr
0-20000-0-57036	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.5736.bfr
0-20000-0-91680	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.91680.bfr
0-20000-0-38687	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38687.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57401.bfr
0-20000-0-07480	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7480.bfr
0-20000-0-62306	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.62306.bfr
0-20000-0-10202	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10202.bfr
0-20000-0-25563	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25563.bfr
0-20000-0-22536	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22536.bfr
0-20000-0-62366	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.62366.bfr
0-20000-0-16603	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16603.bfr
0-20000-0-52701	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52701.bfr
0-20000-0-31329	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.31329.bfr
0-20000-0-58847	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58847.bfr
0-20000-0-34300	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34300.bfr
0-20000-0-12843	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12843.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52707.bfr
0-20000-0-58852	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58852.bfr
0-20000-0-43149	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43149.bfr
0-20000-0-34048	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3448.bfr
0-20000-0-34049	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3449.bfr
0-20000-0-34052	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3452.bfr
0-20000-0-57411	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57411.bfr
0-20000-0-52737	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52737.bfr
0-20000-0-58911	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58911.bfr
0-20000-0-16622	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16622.bfr
0-20000-0-54662	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54662.bfr
0-20000-0-91938	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.91938.bfr
0-20000-0-50527	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50527.bfr
0-20000-0-74082	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7482.bfr
0-20000-0-70026	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.27502.bfr
0-20000-0-58965	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.58965.bfr
0-20000-0-24127	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24127.bfr
0-20000-0-62414	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.62414.bfr
0-20000-0-13996	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.13996.bfr
0-20000-0-08160	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.1410.bfr
0-20000-0-03133	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.3133.bfr
0-20000-0-62053	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.6253.bfr
0-20000-0-93111	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93111.bfr
0-20000-0-10338	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10338.bfr
0-20000-0-04320	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.4320.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25594.bfr
0-20000-0-12850	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12850.bfr
0-20000-0-52818	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52818.bfr
0-20000-0-54702	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54702.bfr
0-20000-0-57447	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57447.bfr
0-20000-0-16716	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16716.bfr
0-20000-0-38750	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38750.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54765.bfr
0-20000-0-54774	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54774.bfr
0-20000-0-50557	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50557.bfr
0-20000-0-50701	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50701.bfr
0-20000-0-93112	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93112.bfr
0-20000-0-59134	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59134.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12863.bfr
0-20000-0-07510	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7510.bfr
0-20000-0-12864	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12864.bfr
0-20000-0-01415	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.1415.bfr
0-20000-0-50745	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50745.bfr
0-20000-0-24128	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24128.bfr
0-20000-0-43242	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43242.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50838.bfr
0-20000-0-27553	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.27553.bfr
0-20000-0-06260	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.6260.bfr
0-20000-0-16801	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16801.bfr
0-20000-0-52836	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52836.bfr
0-20000-0-22550	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22550.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50873.bfr
0-20000-0-34560	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34560.bfr
0-20000-0-25624	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25624.bfr
0-20000-0-12868	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12868.bfr
0-20000-0-57461	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57461.bfr
0-20000-0-10035	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.1035.bfr
0-20000-0-47187	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43263.bfr
0-20000-0-93116	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93116.bfr
0-20000-0-14503	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.14503.bfr
0-20000-0-62721	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.62721.bfr
0-20000-0-54823	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54823.bfr
0-20000-0-63450	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.63450.bfr
0-20000-0-59211	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59211.bfr
0-20000-0-93197	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93197.bfr
0-20000-0-07645	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7645.bfr
0-20000-0-10384	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10384.bfr
0-20000-0-31369	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.31369.bfr
0-20000-0-14508	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.14508.bfr
0-20000-0-24131	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24131.bfr
0-20000-0-52866	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52866.bfr
0-20000-0-59023	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.5923.bfr
0-20000-0-22701	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22701.bfr
0-20000-0-16080	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.1680.bfr
0-20000-0-38836	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38836.bfr
0-20000-0-50953	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50953.bfr
0-20000-0-07761	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.7761.bfr
0-20000-0-57494	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57494.bfr
0-20000-0-25677	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25677.bfr
0-20000-0-12878	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12878.bfr
0-20000-0-43279	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43279.bfr
0-20000-0-63741	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.63741.bfr
0-20000-0-54857	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54857.bfr
0-20000-0-10393	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10393.bfr
0-20000-0-57516	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57516.bfr
0-20000-0-57662	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57662.bfr
0-20000-0-34731	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34731.bfr
0-20000-0-54094	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.5494.bfr
0-20000-0-51243	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.51243.bfr
0-20000-0-16895	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16895.bfr
0-20000-0-10454	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10454.bfr
0-20000-0-93401	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93401.bfr
0-20000-0-55279	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.55279.bfr
0-20000-0-59265	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59265.bfr
0-20000-0-14607	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.14607.bfr
0-20000-0-52889	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.52889.bfr
0-20000-0-72775	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24143.bfr
0-20000-0-27595	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.27595.bfr
0-20000-0-22802	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22802.bfr
0-20000-0-08001	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.81.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53231.bfr
0-20000-0-51288	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.51288.bfr
0-20000-0-10486	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10486.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.51346.bfr
0-20000-0-51430	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.51430.bfr
0-20000-0-31004	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.314.bfr
0-20000-0-38880	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38880.bfr
0-20000-0-01028	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.128.bfr
0-20000-0-53276	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53276.bfr
0-20000-0-43333	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43333.bfr
0-20000-0-53420	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53420.bfr
0-20000-0-06447	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.6447.bfr
0-20000-0-16903	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.16903.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53446.bfr
0-20000-0-55299	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.55299.bfr
0-20000-0-25703	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25703.bfr
0-20000-0-14642	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.14642.bfr
0-20000-0-55578	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.55578.bfr
0-20000-0-57679	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57679.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.105.bfr
0-20000-0-34858	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34858.bfr
0-20000-0-57067	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.5767.bfr
0-20000-0-08221	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.8221.bfr
0-20000-0-59287	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59287.bfr
0-20000-0-10006	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.106.bfr
0-20000-0-64650	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.64650.bfr
0-20000-0-57707	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57707.bfr
0-20000-0-93434	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93434.bfr
0-20000-0-93060	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.9360.bfr
0-20000-0-24157	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24157.bfr
0-20000-0-93061	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.9361.bfr
0-20000-0-57731	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.57731.bfr
0-20000-0-51431	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.51431.bfr
0-20000-0-22820	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.22820.bfr
0-20000-0-93722	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93722.bfr
0-20000-0-17130	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.17130.bfr
0-20000-0-10701	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10701.bfr
0-20000-0-12919	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12919.bfr
-1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.25704.bfr
0-20000-0-43371	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43371.bfr
0-20000-0-55591	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.55591.bfr
0-20000-0-53463	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53463.bfr
0-20000-0-27612	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.27612.bfr
0-20000-0-55773	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.55773.bfr
0-20000-0-31510	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.31510.bfr
0-20000-0-38954	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38954.bfr
0-20000-0-64700	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.64700.bfr
0-20000-0-14735	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.14735.bfr
0-20000-0-53487	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53487.bfr
0-20000-0-56106	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.56106.bfr
0-20000-0-56116	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.56116.bfr
0-20000-0-12921	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.12921.bfr
0-20000-0-17220	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.17220.bfr
0-20000-0-02077	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.277.bfr
0-20000-0-22009	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.229.bfr
0-20000-0-59316	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59316.bfr
0-20000-0-53502	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.53502.bfr
0-20000-0-38989	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.38989.bfr
0-20000-0-59345	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59345.bfr
