level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
0	0															0-20300-0-nan	IGRA2	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
0	0		FORT SHERMAN	9.33	-79.98	52.1208				10720.0	19660301.0	19710731.0		0.0		0-20500-0-10720	WBAN	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
1	1		FORT SHERMAN	9.37	-79.95	9.144				10719.0	19580701.0	19610331.0		5.5		0-20500-0-10719	WBAN	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
2	2		GATUN LAKE	9.28	-79.92	87.17280000000001				10711.0	19430101.0	19451031.0		8.6		0-20500-0-10711	WBAN	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
3	3		COCO SOLO	9.37	-79.9	4.2672				10715.0	19300701.0	19570719.0		9.8		0-20500-0-10715	WBAN	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
4	4		CRISTOBAL	9.35	-79.88	2.1336				10706.0	19290101.0	19490228.0		11.2		0-20500-0-10706	WBAN	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
0	0															0-20400-0-nan	CHUAN	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
0	0		MPFS Fort Sherman (operated by US Army), Canal Zone, Panama	9.3	-79.98	-999.0				78801.0				3.3		0-20600-0-78801	SCHROEDER	colon	9.2	9.3591667	-79.90138890000001		78801.0	3394.0	9999999	9999999	[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
1	1		Colon (Coco Solo - Operated by US Navy), Canal Zone, Panama	9.37	-79.88	-999.0				78783.0				11.8		0-20600-0-78783	SCHROEDER	colon	9.2	9.3591667	-79.90138890000001		78783.0	3390.0	1922-01-01 00:00:00	1941-11-29 00:00:00	[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
0	0															0-20700-0-nan	WMO	colon	9.2	9.3591667	-79.90138890000001						[9.33, 9.33]	[-79.98000000000002, -79.98000000000002]	uadb_trhc_78801.txt	ncar	19730220	19781227	78801	0-20500-0-10720	['38', '85', '106', '107']
