level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
0	0		Karabura - Paerhluk'o Mountain, China	45.97	82.53	-999.0				51232.0				0.0		0-20600-0-51232	SCHROEDER	urdzhar	171.3	47.088333	81.630833		51232.0	1502.0	1973-01-03 00:00:00	1980-06-30 00:00:00
