level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-33041	GOMEL (33041-0)	52.401944444444446	30.963055555555556	126.3	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	52 24 07N	030 57 47E	33041	999	999	False	0.3		OSCAR	0-20000-0-33041	gomel	4.9	52.4416667	30.9833333						[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
1	1	0-20001-0-33041	GOMEL (33041-1)	52.401944444444446	30.963055555555556		Upper-air / Radiosonde station, GOS	52 24 07N	030 57 47E	33041	999	999	True	0.3		OSCAR	0-20001-0-33041	gomel	4.9	52.4416667	30.9833333						[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
0	0		GOMEL	52.4019	30.9631	126.3				33041	1970	2021	True	0.3		IGRA2	0-20300-0-33041	gomel	4.9	52.4416667	30.9833333	BOM00033041					[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
0	0															WBAN	0-20500-0-nan	gomel	4.9	52.4416667	30.9833333						[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
0	0		Gomel	52.43	30.98	135				5145	-999-999	-999-999		3.6		CHUAN	0-20400-0-5145	gomel	4.9	52.4416667	30.9833333		-999				[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
0	0		Homyel' / Gomel', Belarus	52.45	31.03	-999				33041				7.3		SCHROEDER	0-20600-0-33041	gomel	4.9	52.4416667	30.9833333		33041	830.0	1970-01-26 00:00:00	2004-08-06 00:00:00	[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
0	0		GOMEL                    	52.4	30.566666666666663	-999.0				33041				26.8		WMO	0-20700-0-33041	gomel	4.9	52.4416667	30.9833333		33041	4099.0			[52.4, 52.4]	[30.96, 30.96]	uadb_trhc_33041.txt	ncar	20180101	20211229	33041	0-20001-0-33041	['38', '85', '106', '107']
